movieID,actorID
tt0814335,nm0046112
tt0115956,nm0000212
tt12361178,nm6189601
tt0142342,nm0819850
tt0910554,nm0267506
tt0411705,nm0639659
tt1661820,nm0001136
tt0098532,nm0758825
tt1103153,nm0000633
tt1935914,nm1011070
tt0151691,nm0570670
tt4225622,nm2443438
tt2872732,nm0000151
tt8580274,nm1405398
tt2140619,nm3006818
tt0102070,nm0000732
tt5461944,nm0451600
tt0122529,nm0881672
tt0256415,nm0000298
tt0423169,nm0098734
tt1552224,nm0159789
tt0369672,nm0000679
tt1890363,nm3476824
tt1430132,nm0413168
tt0819714,nm0461136
tt0100240,nm0000970
tt0465234,nm0058581
tt5912454,nm0005299
tt0453671,nm1267008
tt0435623,nm1541751
tt1311071,nm0705356
tt9541602,nm2440627
tt2310332,nm0035514
tt0187231,nm0799509
tt0106918,nm0000675
tt0832266,nm2480549
tt4520364,nm0544718
tt1517451,nm0000385
tt1196204,nm0177396
tt4777008,nm0001401
tt14128670,nm2368789
tt0117420,nm0000549
tt0271367,nm0424060
tt10062556,nm0222426
tt7212726,nm1399243
tt6521876,nm0046033
tt0102181,nm0000622
tt11112808,nm3828984
tt3040964,nm0000195
tt0120889,nm0001711
tt0976247,nm0005268
tt1014763,nm0000198
tt1314228,nm0005253
tt0315983,nm0253035
tt0210070,nm0673932
tt0103873,nm0600473
tt8847712,nm0842770
tt2178470,nm3169069
tt1179025,nm0023832
tt0104990,nm0000268
tt1734493,nm0089217
tt0475276,nm1880888
tt0892767,nm0955471
tt0468536,nm0005256
tt0460791,nm1942458
tt4703048,nm0180411
tt0111333,nm0001588
tt0179116,nm0931329
tt13534808,nm8838353
tt0301470,nm0936403
tt6304046,nm4888033
tt0393162,nm0327779
tt0920457,nm1521381
tt0910936,nm0290556
tt0416220,nm0297906
tt1562871,nm0992000
tt0114214,nm0000432
tt1821700,nm4272534
tt0335121,nm0005381
tt1598828,nm0001337
tt0138304,nm0608012
tt3811906,nm1834115
tt2093991,nm0000228
tt0471041,nm0000609
tt6494418,nm8998437
tt1216491,nm0001598
tt1918965,nm1241910
tt2094766,nm0182839
tt1977895,nm1690293
tt0378947,nm0002071
tt5121000,nm0048075
tt2781832,nm0384628
tt1931533,nm0000437
tt1836944,nm0000671
tt0787474,nm0364813
tt2170427,nm3614913
tt0337579,nm0001084
tt3890160,nm5052065
tt0245562,nm0000115
tt0163988,nm0000115
tt1872818,nm0714147
tt0119395,nm0893204
tt0297721,nm0651534
tt1152398,nm1641117
tt6210996,nm2722784
tt10333912,nm0704694
tt0339147,nm0272173
tt2436682,nm0103797
tt0120889,nm0000421
tt0379306,nm0424060
tt2639336,nm2140860
tt7200946,nm4890759
tt1684628,nm3972775
tt0289848,nm0899995
tt0114814,nm0001590
tt1560985,nm0702945
tt2309260,nm4090362
tt2463288,nm0005188
tt1455151,nm0347069
tt1149362,nm3041056
tt4375438,nm0998846
tt1053424,nm0000179
tt6155172,nm9985727
tt7058080,nm5361962
tt1183911,nm0001721
tt0119925,nm0000126
tt10687070,nm9326259
tt4815122,nm3526370
tt0273982,nm0742146
tt3569230,nm5473782
tt2274648,nm0000170
tt5093026,nm4986118
tt2170299,nm0000867
tt0279248,nm0587523
tt0467406,nm0148418
tt0113117,nm0000212
tt6857166,nm0005460
tt10451852,nm6328300
tt1037705,nm0000198
tt1686821,nm3614913
tt11142762,nm4668046
tt7668870,nm8045046
tt8948790,nm10202855
tt2024519,nm4636536
tt1649418,nm0262635
tt4015500,nm0996669
tt0238924,nm0000352
tt9860728,nm2242337
tt0196069,nm0161198
tt0963966,nm0059431
tt0240200,nm1303433
tt0460812,nm0005299
tt11307814,nm0815853
tt0107209,nm0000393
tt0154421,nm0509263
tt3508840,nm1070494
tt0428870,nm0656759
tt2090465,nm0001667
tt1104733,nm0176869
tt0339034,nm1227702
tt0102782,nm0054653
tt0441773,nm0085312
tt0117737,nm0000239
tt1567609,nm0319843
tt1181614,nm4609643
tt14168118,nm9641595
tt3174376,nm12118146
tt2718492,nm4221607
tt13327038,nm6161516
tt3381008,nm7534357
tt3638012,nm2976492
tt0098532,nm0653669
tt1714206,nm0000492
tt4052882,nm8395137
tt3001638,nm1231899
tt0446046,nm0114532
tt1833116,nm1172478
tt3760922,nm0176073
tt8983164,nm0795661
tt2452254,nm1631269
tt0111756,nm0028625
tt0119791,nm0262528
tt1800246,nm1374980
tt0100507,nm0001735
tt3140100,nm1399770
tt0870204,nm0808376
tt0460829,nm0376265
tt0158371,nm0241909
tt0264616,nm0000190
tt5154288,nm4269084
tt0892791,nm0000104
tt0803057,nm0005405
tt1690953,nm0000973
tt0242519,nm0474774
tt0099654,nm0629370
tt5186714,nm1267552
tt1536044,nm1454378
tt0120877,nm0000249
tt3499096,nm0837177
tt0167427,nm0002071
tt0120241,nm0000686
tt0825236,nm1701024
tt2557490,nm0000553
tt1414382,nm0000130
tt2718440,nm0342488
tt0119695,nm0000181
tt0116361,nm0000702
tt3011960,nm0000199
tt0117407,nm0237200
tt1124039,nm0000609
tt0783598,nm0000241
tt0366548,nm0005261
tt2217859,nm0001376
tt3850590,nm0004395
tt0133751,nm0108287
tt1151359,nm2192439
tt1130080,nm3488879
tt1490785,nm1089991
tt4701182,nm7449863
tt8110232,nm1502434
tt0107290,nm0000156
tt2582802,nm0001663
tt1661420,nm0283997
tt2334871,nm0329538
tt0393685,nm0808022
tt4680980,nm1459109
tt0291341,nm0005068
tt1838544,nm1086543
tt2178941,nm0090674
tt10161886,nm0913488
tt1454468,nm0000123
tt2980706,nm0100866
tt4731148,nm7590244
tt1967614,nm0000362
tt1562872,nm1027719
tt0940709,nm8544588
tt1284575,nm0000139
tt2377938,nm0048075
tt4733640,nm4972453
tt1196204,nm0428065
tt3322420,nm7832790
tt4106376,nm3404934
tt0120363,nm0001288
tt0783598,nm0001653
tt3501632,nm1165110
tt1037850,nm1727100
tt1043842,nm0461981
tt2304933,nm3173395
tt0205271,nm0000368
tt0347304,nm0451321
tt2350496,nm1909661
tt2334873,nm1020089
tt10023022,nm0281909
tt3671542,nm2412545
tt0455362,nm0515123
tt1731141,nm0000148
tt5177088,nm7917803
tt0101821,nm0001815
tt11905962,nm6620975
tt0837106,nm0001745
tt1100119,nm1497548
tt0329767,nm0803397
tt2505294,nm1429380
tt0233469,nm0000216
tt0120797,nm0000671
tt3082854,nm1046521
tt1235189,nm0342488
tt0298228,nm0369357
tt0120461,nm0000169
tt7466442,nm0071304
tt2509850,nm0000424
tt0340012,nm0001999
tt1588170,nm0496932
tt7485048,nm0768297
tt2182256,nm4735495
tt5039994,nm3195983
tt0156812,nm0000178
tt0242653,nm0005251
tt0099558,nm0167938
tt0857265,nm0000110
tt0198021,nm0289656
tt0118884,nm0000643
tt0099528,nm0281130
tt7721946,nm1299011
tt2515034,nm0252961
tt0430308,nm0589077
tt7060344,nm1099597
tt1447508,nm1585543
tt1075419,nm1292891
tt13834006,nm0040939
tt3799372,nm0502671
tt0231448,nm0005342
tt9248940,nm2410391
tt0395699,nm0004951
tt0349710,nm0001618
tt3212232,nm0000237
tt1521848,nm0000367
tt1018785,nm1065229
tt0184907,nm0004922
tt5956100,nm0006795
tt2387559,nm0695435
tt0101545,nm0000551
tt1152836,nm0164809
tt1175506,nm0000132
tt1119646,nm0302108
tt0463872,nm0180404
tt0450314,nm0006535
tt7149730,nm4145157
tt13534808,nm2410391
tt13640696,nm0185045
tt0268397,nm0146903
tt0796368,nm0252230
tt11525644,nm0000332
tt0110657,nm0000461
tt3862750,nm0005125
tt9770150,nm0000531
tt0414853,nm0000418
tt0209144,nm0001602
tt0176783,nm0372176
tt0191754,nm0001557
tt0491152,nm1024677
tt4974684,nm5331335
tt2226597,nm0000551
tt5304464,nm0440913
tt4158876,nm0788340
tt1937264,nm3528539
tt1194263,nm0000651
tt9148706,nm1813221
tt8096832,nm1935086
tt1918965,nm1431656
tt0482629,nm0001258
tt16233952,nm3614913
tt0412798,nm0193738
tt1114677,nm0652089
tt1710396,nm2921091
tt0416449,nm0124930
tt9426210,nm10321662
tt6018306,nm7604558
tt3445702,nm0000555
tt1764651,nm0000241
tt1657299,nm1235530
tt0103850,nm0002064
tt0119590,nm0898653
tt2265398,nm0447695
tt8144834,nm0451379
tt4287320,nm0914612
tt2024469,nm1890784
tt0104670,nm0001098
tt0109642,nm0000870
tt2241605,nm0201857
tt2409818,nm0556453
tt0395495,nm0648249
tt9110170,nm5256984
tt7794524,nm1084853
tt8075016,nm0000198
tt14915198,nm2210188
tt1620680,nm0000702
tt0783640,nm0837223
tt3726704,nm0000381
tt0102802,nm0214430
tt7469726,nm0706953
tt0374584,nm0001653
tt0436339,nm0004851
tt0222850,nm0648249
tt1029235,nm0241222
tt0108451,nm0000225
tt0338337,nm0355910
tt1018765,nm0000113
tt8851148,nm0225332
tt4969044,nm2569728
tt3922818,nm0000198
tt1552211,nm1085134
tt0478970,nm1015684
tt0482629,nm0167850
tt1230204,nm0026364
tt2758904,nm1269723
tt0469494,nm0200452
tt1220628,nm3779765
tt3233418,nm0000130
tt1778304,nm3785503
tt1204340,nm5153144
tt5108870,nm5245722
tt11541872,nm0959113
tt1786751,nm0058581
tt1650433,nm1961459
tt13391710,nm2241427
tt3331846,nm1070494
tt7772582,nm10620978
tt7262882,nm0000706
tt1160368,nm1008709
tt1847731,nm1549582
tt1385824,nm1911617
tt2378281,nm0220240
tt0926129,nm2187603
tt0184894,nm0005154
tt13833688,nm2186865
tt0113986,nm0000792
tt14438964,nm8612305
tt0480669,nm1443023
tt1854564,nm1275259
tt0254481,nm0004335
tt0174856,nm0000243
tt13087796,nm1197689
tt0114898,nm0000126
tt0429715,nm0245705
tt7451284,nm5665571
tt1883367,nm0000616
tt4334266,nm7633342
tt0484877,nm0279545
tt0117438,nm0000154
tt2215285,nm0506405
tt8110330,nm1384413
tt0164538,nm0451321
tt0117509,nm0000138
tt3078242,nm0685877
tt3774790,nm0746125
tt11242162,nm1462340
tt6543652,nm1682799
tt2428170,nm1051221
tt0486578,nm0001084
tt8058874,nm4487976
tt4795124,nm0000161
tt0116289,nm0000352
tt1396218,nm0001303
tt1971352,nm0372366
tt7533152,nm10512051
tt12472554,nm9782391
tt0104438,nm0001552
tt3774694,nm3194762
tt2935622,nm3143851
tt0169547,nm0000906
tt0386342,nm0509263
tt0289408,nm0413996
tt0433416,nm0671980
tt1838603,nm3737139
tt0101316,nm0001506
tt1686821,nm1572716
tt0283003,nm0297578
tt0145547,nm0275913
tt1971325,nm0001518
tt0102536,nm0000213
tt0250494,nm0205127
tt3410408,nm1303433
tt7608028,nm0404656
tt0255477,nm0320218
tt1322312,nm0515296
tt1464335,nm0000242
tt2358891,nm0785842
tt11750282,nm0761110
tt10121392,nm0818055
tt0384819,nm1069467
tt6217306,nm1405398
tt1650062,nm1525807
tt4648786,nm1502434
tt14846026,nm1660027
tt0811066,nm0792911
tt0305357,nm0005170
tt10228168,nm2114691
tt0164212,nm0005048
tt0112896,nm0000558
tt0271383,nm0136692
tt1398426,nm0112932
tt0985058,nm0000496
tt6386748,nm0721376
tt1134854,nm0920564
tt0274497,nm0948012
tt10717738,nm9045615
tt7401588,nm4851894
tt2230358,nm0703336
tt5109280,nm4511652
tt7349950,nm2248149
tt6980546,nm0764877
tt2397461,nm0000092
tt6237612,nm0829032
tt0437863,nm0005450
tt0772193,nm0700712
tt1588170,nm0158856
tt1068649,nm0000218
tt2873282,nm2225369
tt0099077,nm0000245
tt0099699,nm0001564
tt0404390,nm0267812
tt2350496,nm1596350
tt0115759,nm0000526
tt0109020,nm0586632
tt0210070,nm0000211
tt0460812,nm0001605
tt1187043,nm1587175
tt0110631,nm0182666
tt0190865,nm0000677
tt8430598,nm3747611
tt1999890,nm6407242
tt6535880,nm4311291
tt0479651,nm1821791
tt4552524,nm2533979
tt0103671,nm0599598
tt1129423,nm0131647
tt2668134,nm0299210
tt0206275,nm0823507
tt5649144,nm8458915
tt0335345,nm0000899
tt0119167,nm0618057
tt0310775,nm0814280
tt7178640,nm3109964
tt14263856,nm6292810
tt3704428,nm0861013
tt0481499,nm0000115
tt0107978,nm0532478
tt0268380,nm0005380
tt10682266,nm0000501
tt4382872,nm1553725
tt5580036,nm0629855
tt2262315,nm1507857
tt0138524,nm0000123
tt1235841,nm9688485
tt4976192,nm5310225
tt0110759,nm0269463
tt1078588,nm0000285
tt1085492,nm2057726
tt0254686,nm0001376
tt5886440,nm1126657
tt1266029,nm0240359
tt2133196,nm0252238
tt5287168,nm5365473
tt0163187,nm0000210
tt6043142,nm2989873
tt8134742,nm0680489
tt6932874,nm0005188
tt1462758,nm0305825
tt1853739,nm1846132
tt0432637,nm0787462
tt0101969,nm0000177
tt1996264,nm1601643
tt2599716,nm1091782
tt0443272,nm0000657
tt4686844,nm0750971
tt0780622,nm0378161
tt2872750,nm1017994
tt0404203,nm0000124
tt5168192,nm7784671
tt1567448,nm1728411
tt5640450,nm2064412
tt1490017,nm0695435
tt1931435,nm1086543
tt0947810,nm0000354
tt1385912,nm0924552
tt0105698,nm0001824
tt3416532,nm0428065
tt0354575,nm1339080
tt4444956,nm3322260
tt1862079,nm4175221
tt6772802,nm2773059
tt7430722,nm5899377
tt0119013,nm0000620
tt0360556,nm0441654
tt1235841,nm0214134
tt0261289,nm0001612
tt0318627,nm0347149
tt2012011,nm2979225
tt1703957,nm0000147
tt8820590,nm5003252
tt3659388,nm0000354
tt1055369,nm0479471
tt7959026,nm3169819
tt0266452,nm0001416
tt10334148,nm1405398
tt2585562,nm2463487
tt1667321,nm6247071
tt5646136,nm3488369
tt0396592,nm0695497
tt0398286,nm0614220
tt0183649,nm0000662
tt0438488,nm0947338
tt2920808,nm0376716
tt7060460,nm0008713
tt0472043,nm0874232
tt2398241,nm0542133
tt0765429,nm0000128
tt0758746,nm0575216
tt1935859,nm0000168
tt0181865,nm0889846
tt0871426,nm0000244
tt9243946,nm2804503
tt4009460,nm0131647
tt1244659,nm0005392
tt0772193,nm0428963
tt12788488,nm5752523
tt0119223,nm0000279
tt1314280,nm0199047
tt3569782,nm0621937
tt1666801,nm2064412
tt0109838,nm0006669
tt0373024,nm0386472
tt2317337,nm0438465
tt1679335,nm0221046
tt3638012,nm0847123
tt1329457,nm0330408
tt6900448,nm0158626
tt13327038,nm1638321
tt0479500,nm0004883
tt0448134,nm0262635
tt0111323,nm0001384
tt1084950,nm0004266
tt0112870,nm0416077
tt1237838,nm2255973
tt0310775,nm0046277
tt0115963,nm0000103
tt2582846,nm0940362
tt0317676,nm0336125
tt0118583,nm0684500
tt2299842,nm5494407
tt1267297,nm0574534
tt0416496,nm0000161
tt3263946,nm1925239
tt0100514,nm0000221
tt3128900,nm0005017
tt0233422,nm0007102
tt1491044,nm0788335
tt1870419,nm0002090
tt0113101,nm0000104
tt0160916,nm0000246
tt0870154,nm1289434
tt0108394,nm0753666
tt0806147,nm2126354
tt0120703,nm0000155
tt7737786,nm9819444
tt0238948,nm0736263
tt0369436,nm0000380
tt0110322,nm0001644
tt0300015,nm0304801
tt9257484,nm4563896
tt1381404,nm0000602
tt0245929,nm1592136
tt13327038,nm3641002
tt0892769,nm0059431
tt1391034,nm0881631
tt10065694,nm1441925
tt1235522,nm0000242
tt1758692,nm3404934
tt4432480,nm4419440
tt0346631,nm0002364
tt0454919,nm0813812
tt0183523,nm0000209
tt11416594,nm0205812
tt2370248,nm0877555
tt0297037,nm0662519
tt1424310,nm0000329
tt0254481,nm0004334
tt0907657,nm2461627
tt1488181,nm0000559
tt0120188,nm0000242
tt0455499,nm0175262
tt0120609,nm0000242
tt4555426,nm0000218
tt1532957,nm0045393
tt0460791,nm1195855
tt2081437,nm0611932
tt14121726,nm0334048
tt1318517,nm1644151
tt9742794,nm0383603
tt14138650,nm0000288
tt1610452,nm3087728
tt2278388,nm0004778
tt8116428,nm3676100
tt0099939,nm0000325
tt4381236,nm6304602
tt0144814,nm0518715
tt0760329,nm1375020
tt0160611,nm0226820
tt0158811,nm0324397
tt0425123,nm0000702
tt0435680,nm0164929
tt0323033,nm0000205
tt1226837,nm0005491
tt1562871,nm0451321
tt4807408,nm1959501
tt0119225,nm0000619
tt3266284,nm5052065
tt3767372,nm2138653
tt0417791,nm1017414
tt1340800,nm0835016
tt1529235,nm2293779
tt0264323,nm0005417
tt0780511,nm0000134
tt0477139,nm0004715
tt0100814,nm0000102
tt1473832,nm0428121
tt1097643,nm0954225
tt1244668,nm0001953
tt3124456,nm2573453
tt0484740,nm0000973
tt0117998,nm0000166
tt3011960,nm0881631
tt1039960,nm2341206
tt0120533,nm0609549
tt0416212,nm1617685
tt1590950,nm0000293
tt0107004,nm0000432
tt0315297,nm0000168
tt9772374,nm0185794
tt0114369,nm0000151
tt10885444,nm4188433
tt0385002,nm0402271
tt1792647,nm1050958
tt0873886,nm0502425
tt3859272,nm4425051
tt11286314,nm0000138
tt8963708,nm10280692
tt0101775,nm0556850
tt7043012,nm0000623
tt0114319,nm0001427
tt0486674,nm0001806
tt0804461,nm0000102
tt0451919,nm0422586
tt14714980,nm0000128
tt9176296,nm3591303
tt1714210,nm3665787
tt1901024,nm0000120
tt2543164,nm0010736
tt1517451,nm0342399
tt0100436,nm0000526
tt0122459,nm0000378
tt0129290,nm0000245
tt2372222,nm1596350
tt7758160,nm3414188
tt0106941,nm0000150
tt0805526,nm1727310
tt0830861,nm0383603
tt0108171,nm0000708
tt0113677,nm0001416
tt0113703,nm0793989
tt2692904,nm0362766
tt0118548,nm0000438
tt0337578,nm0000821
tt0420555,nm0201669
tt0400426,nm0891275
tt5884784,nm0000174
tt0120749,nm0564277
tt2980516,nm6240141
tt0870204,nm0001780
tt1594918,nm0015130
tt1160419,nm3154303
tt0475290,nm0000982
tt0471571,nm1375534
tt1332134,nm3898788
tt2215395,nm0491763
tt6751668,nm0814280
tt0371735,nm0012778
tt1646987,nm0941777
tt0906734,nm0372176
tt1582519,nm0103977
tt0871510,nm1427076
tt0157503,nm0000612
tt0208990,nm0604335
tt1300851,nm0004286
tt1232783,nm3338979
tt8201852,nm0000102
tt0387808,nm1009277
tt2920540,nm2517616
tt0385705,nm0363857
tt0105017,nm0000323
tt0300532,nm0735442
tt10665342,nm3340982
tt4575328,nm0269909
tt4685806,nm3525624
tt0109635,nm0000193
tt0141109,nm0000593
tt1401113,nm0422247
tt1620680,nm0001856
tt1073105,nm0388061
tt11628854,nm0328828
tt5710514,nm1953775
tt2183034,nm3419119
tt0118556,nm0001409
tt0167261,nm0000704
tt0117665,nm0000134
tt11426572,nm3334138
tt4126476,nm2842005
tt0381849,nm0503567
tt0167404,nm0931404
tt2737050,nm0740090
tt1034331,nm1265067
tt0109117,nm0849199
tt1656186,nm0524197
tt0120655,nm0001069
tt1049402,nm0745403
tt0324127,nm0001173
tt0113613,nm0253035
tt0492389,nm0000409
tt5752192,nm4719349
tt0475723,nm0620090
tt0116378,nm0000686
tt0219653,nm0905311
tt1558877,nm1300254
tt0354899,nm0001250
tt0924129,nm0000171
tt2893490,nm0005101
tt1287468,nm0000541
tt1781058,nm7435004
tt5034266,nm0774386
tt0185431,nm0000099
tt4610378,nm0040038
tt6097798,nm0838000
tt1966359,nm1087229
tt0458481,nm0004695
tt5294518,nm0717709
tt0319262,nm0350453
tt0350258,nm0004937
tt4083572,nm2230865
tt0110265,nm0150073
tt2310332,nm0293509
tt7967412,nm0869088
tt0418763,nm0085407
tt3822396,nm0764853
tt10095582,nm1307435
tt1020530,nm1925239
tt1706620,nm0262635
tt0345950,nm0444786
tt1262416,nm0001073
tt0421206,nm0129749
tt6513656,nm2119781
tt1012804,nm0607865
tt1176251,nm0000422
tt1392214,nm0205626
tt0106500,nm0254402
tt10627720,nm14282114
tt0763840,nm0004754
tt0301470,nm0043704
tt0116722,nm0192377
tt0304262,nm0767984
tt6911608,nm1086543
tt0366292,nm0793069
tt2265534,nm0771414
tt0267626,nm0824220
tt6920356,nm1481829
tt8093700,nm0205626
tt0816711,nm2020146
tt2855648,nm1388463
tt4520988,nm2676147
tt2184339,nm2560043
tt0100029,nm0000241
tt1594918,nm2119149
tt0929425,nm0785842
tt0118845,nm0002000
tt0116999,nm0000138
tt1478338,nm0748973
tt0414852,nm0195049
tt0290334,nm0005212
tt0488414,nm0451307
tt0313443,nm0000243
tt2390237,nm0429069
tt0206420,nm0073162
tt2140619,nm1221906
tt0104040,nm0000665
tt8745960,nm2200639
tt0105378,nm0001773
tt0116999,nm0000134
tt1196141,nm2953573
tt1111890,nm1414974
tt11388406,nm11337981
tt13269536,nm3528821
tt0953318,nm0684515
tt1702439,nm0241049
tt8176578,nm9940378
tt0116752,nm0653669
tt3108894,nm0000255
tt0486583,nm0000681
tt7084386,nm1281943
tt2193418,nm3404934
tt11100856,nm3230806
tt11816092,nm3822770
tt5935704,nm2138653
tt0837563,nm1541272
tt4094724,nm0593310
tt6079772,nm0702572
tt1986843,nm0200702
tt0106673,nm0001449
tt10481868,nm9686861
tt5477566,nm1294664
tt20850406,nm1368731
tt0220506,nm0435323
tt1285016,nm1940449
tt2452386,nm1411125
tt0107985,nm0000997
tt0102138,nm0000126
tt1031969,nm1265802
tt4912910,nm0000609
tt0387575,nm0000691
tt0102216,nm0000422
tt2582802,nm2552034
tt0116253,nm0000621
tt5979872,nm3940196
tt4073790,nm3964350
tt21106646,nm11110971
tt14668630,nm6658398
tt0116213,nm0000336
tt0471041,nm0001015
tt0104756,nm0000560
tt0319736,nm1430018
tt1990181,nm0000297
tt2141751,nm0115161
tt0115783,nm0001191
tt21307994,nm13857304
tt1747958,nm0005109
tt4882376,nm9272829
tt1023500,nm0245705
tt0399146,nm0001557
tt8262802,nm1938751
tt3029558,nm0251139
tt1045655,nm0916617
tt9601220,nm2201555
tt10324144,nm1122912
tt3125324,nm1813221
tt0382189,nm0175916
tt0116322,nm0001357
tt0278488,nm0258402
tt14502344,nm0001043
tt2494280,nm2395937
tt0102004,nm0000249
tt0446059,nm2111748
tt1107319,nm0000170
tt0870111,nm0001449
tt0109813,nm0001548
tt1633356,nm0668139
tt11389748,nm0235652
tt0295700,nm0244630
tt0260866,nm0000293
tt0383216,nm0000177
tt4733624,nm1986622
tt2166214,nm0044796
tt0212380,nm0001670
tt6857376,nm5131141
tt3717490,nm5518972
tt0428446,nm0000274
tt2296777,nm0564215
tt5222918,nm0475411
tt1853614,nm0632664
tt1302067,nm0267506
tt1211837,nm1046097
tt1477855,nm0931404
tt1821694,nm0000164
tt8718158,nm3093026
tt0944835,nm0252230
tt0106701,nm0000502
tt0247196,nm0000136
tt2294677,nm1117791
tt14138650,nm0577982
tt0365545,nm0005551
tt0434008,nm0482695
tt1766094,nm0005282
tt0421715,nm0000566
tt0114857,nm0001488
tt1107365,nm0175262
tt0258153,nm0000199
tt6806448,nm0252961
tt0450278,nm1898448
tt5918982,nm1160472
tt5151570,nm0001376
tt0421994,nm0005305
tt3387648,nm0029391
tt1186369,nm0753737
tt0298130,nm0233562
tt2509850,nm0334027
tt0119718,nm0157915
tt5433138,nm0004874
tt0100212,nm0000349
tt4054654,nm4232922
tt1179933,nm0000422
tt1012804,nm0242882
tt4610378,nm0220706
tt1137450,nm0000223
tt0117218,nm0000336
tt0464160,nm0700875
tt0120655,nm0000400
tt0103956,nm0716275
tt1255919,nm0002071
tt0117965,nm0000551
tt1322930,nm2353863
tt2294629,nm2676147
tt2304426,nm0318409
tt0472062,nm0000210
tt1345777,nm1799038
tt0454921,nm0000226
tt1588398,nm4392491
tt6087226,nm4705505
tt0209958,nm0000352
tt0104558,nm0874684
tt2334873,nm0000285
tt0976238,nm0000245
tt3877674,nm0540038
tt2168910,nm5069465
tt1188990,nm2943075
tt0362511,nm0004700
tt1251757,nm0000610
tt5052474,nm0001125
tt6829180,nm1589279
tt0110443,nm0000461
tt0105327,nm0000354
tt9051908,nm0631490
tt2166616,nm0122511
tt1063056,nm0020751
tt1524137,nm0000242
tt0420901,nm0395850
tt1417075,nm0299811
tt1990314,nm0000215
tt13139228,nm0571160
tt0184858,nm0000641
tt1468846,nm1002609
tt0365675,nm0001212
tt12683756,nm11729140
tt2372678,nm1819083
tt2473682,nm4493176
tt0354356,nm0003909
tt2318527,nm1221047
tt0898367,nm0001557
tt1985017,nm0264579
tt0114388,nm0000668
tt8688634,nm1569276
tt0379217,nm0000905
tt0247613,nm0453735
tt0107614,nm0000112
tt1284575,nm0005493
tt1179933,nm0935541
tt3862750,nm0129749
tt0280653,nm0876300
tt0285728,nm0001117
tt0101516,nm0000906
tt1853643,nm0251986
tt5108476,nm5744729
tt10370710,nm1282571
tt1127715,nm3370835
tt0104714,nm0000418
tt0422401,nm0725091
tt0116743,nm0002004
tt1270262,nm0702985
tt6865690,nm1679669
tt2937898,nm0654648
tt0313737,nm0001860
tt12718300,nm2398653
tt4565520,nm4478322
tt2034139,nm0068042
tt6772950,nm0692677
tt0113845,nm0000437
tt1837636,nm0507073
tt2802144,nm0000168
tt4266076,nm0267042
tt0140379,nm0000201
tt1535467,nm0438501
tt0116225,nm0005078
tt9784798,nm0687146
tt0099902,nm0947947
tt0275847,nm0001773
tt1823664,nm0126284
tt0926380,nm0654110
tt0111579,nm0586486
tt12718300,nm0358316
tt0110678,nm0000448
tt0469494,nm0001354
tt1472584,nm0000412
tt1233219,nm0788335
tt0162983,nm0000527
tt0488798,nm0438463
tt0465494,nm0779084
tt0467110,nm0005134
tt0902290,nm0000579
tt6067752,nm0482320
tt6560164,nm1710309
tt0104181,nm0005216
tt0476680,nm0847594
tt0306734,nm0005028
tt5097410,nm0352778
tt3266284,nm1631269
tt0806165,nm0632664
tt0099385,nm0001269
tt0106936,nm0001472
tt1032815,nm1770256
