movieID,actorID,role
tt0988045,nm0835016,Lord Henry Blackwood
tt2527336,nm5397459,Rey
tt2527336,nm3915784,Finn
tt2527336,nm0000434,Luke Skywalker
tt2527336,nm0000434,Dobbu Scay
tt2527336,nm0000402,Leia Organa
tt0330373,nm0705356,Harry Potter
tt0330373,nm0914612,Hermione Granger
tt0330373,nm0342488,Ron Weasley
tt0330373,nm0843059,Frank Bryce
tt2562232,nm0000474,Riggan
tt2562232,nm0302108,Jake
tt2562232,nm0001570,Mike
tt2562232,nm2057859,Laura
tt0454876,nm4139037,Pi Patel
tt0454876,nm0451234,Adult Pi Patel
tt0454876,nm1300009,Santosh Patel
tt0454876,nm0007102,Gita Patel
tt0440963,nm0000354,Jason Bourne
tt0440963,nm1183149,Paz
tt0440963,nm0000260,Pam Landy
tt0440963,nm0005466,Nicky Parsons
tt5052448,nm2257207,Chris Washington
tt5052448,nm4129745,Rose Armitage
tt5052448,nm0925966,Dean Armitage
tt5052448,nm0001416,Missy Armitage
tt2294629,nm0068338,Anna
tt2294629,nm0579953,Elsa
tt2294629,nm2676147,Kristoff
tt2294629,nm1265802,Olaf
tt1798709,nm0001618,Theodore
tt1798709,nm0010736,Amy
tt1798709,nm0424060,Samantha
tt1798709,nm1913734,Catherine
tt0758758,nm0386472,Chris McCandless
tt0758758,nm0000681,Wayne Westerberg
tt0758758,nm0001416,Jan Burres
tt0758758,nm0001315,Billie McCandless
tt1637725,nm0000242,John Bennett
tt1637725,nm0005109,Lori Collins
tt1637725,nm0532235,Ted
tt1637725,nm0570364,Rex
tt0114746,nm0000246,James Cole
tt0114746,nm0000656,Kathryn Railly
tt0114746,nm0000093,Jeffrey Goines
tt0114746,nm0577828,Young Cole
tt0120903,nm0001772,Professor Charles Xavier
tt0120903,nm0413168,Logan
tt0120903,nm0413168,Wolverine
tt0120903,nm0005212,Eric Lensherr
tt0120903,nm0005212,Magneto
tt0120903,nm0000463,Jean Grey
tt1024648,nm0000255,Tony Mendez
tt1024648,nm0186505,Jack O'Donnell
tt1024648,nm0000422,John Chambers
tt1024648,nm0000273,Lester Siegel
tt3460252,nm0000168,Major Marquis Warren
tt3460252,nm0000621,John Ruth
tt3460252,nm0000492,Daisy Domergue
tt3460252,nm0324658,Sheriff Chris Mannix
tt8579674,nm2835616,Lance Corporal Blake
tt8579674,nm1126657,Lance Corporal Schofield
tt8579674,nm0990547,Sergeant Sanders
tt8579674,nm0000147,General Erinmore
tt1446714,nm0636426,Elizabeth Shaw
tt1446714,nm1334869,Charlie Holloway
tt1446714,nm1055413,David
tt1446714,nm0000234,Meredith Vickers
tt3783958,nm0331516,Sebastian
tt3783958,nm1297015,Mia
tt3783958,nm1679669,Laura
tt3783958,nm0799777,Bill
tt0936501,nm0000553,Bryan Mills
tt0936501,nm1192254,Kim
tt0936501,nm0000463,Lenore
tt0936501,nm0650702,Sam
tt0796366,nm1517976,Kirk
tt0796366,nm0704270,Spock
tt0796366,nm0670408,Scotty
tt0796366,nm0000559,Spock Prime
tt0162222,nm0000158,Chuck Noland
tt0162222,nm0000166,Kelly Frears
tt0162222,nm0584052,Ramon
tt0162222,nm0925096,Bettina Peterson
tt0234215,nm0000206,Neo
tt0234215,nm0000401,Morpheus
tt0234215,nm0005251,Trinity
tt0234215,nm0915989,Agent Smith
tt0413300,nm0001497,Spider-Man
tt0413300,nm0001497,Peter Parker
tt0413300,nm0000379,Mary Jane Watson
tt0413300,nm0333410,Venom
tt0413300,nm0333410,Eddie Brock
tt0413300,nm0002006,Sandman
tt0413300,nm0002006,Flint Marko
tt5463162,nm0005351,Wade Wilson
tt5463162,nm0005351,Deadpool
tt5463162,nm0005351,Voice of Juggernaut
tt5463162,nm0000982,Cable
tt5463162,nm1072555,Vanessa
tt5463162,nm5421877,Firefist
tt1856101,nm0000148,Rick Deckard
tt1856101,nm0331516,'K'
tt1856101,nm1869101,Joi
tt1856101,nm1176985,Sapper Morton
tt0099785,nm0000346,Kevin
tt0099785,nm0000582,Harry
tt0099785,nm0827663,Marv
tt0099785,nm0001334,Peter
tt0469494,nm0000358,Daniel Plainview
tt0469494,nm0200452,Paul Sunday
tt0469494,nm0200452,Eli Sunday
tt0469494,nm0001354,Fletcher
tt0469494,nm2872491,Silver Assay Worker
tt0373889,nm0705356,Harry Potter
tt0373889,nm0914612,Hermione Granger
tt0373889,nm0342488,Ron Weasley
tt0373889,nm0322407,Alastor 'Mad-Eye' Moody
tt0829482,nm0148418,Evan
tt0829482,nm1706767,Seth
tt0829482,nm2395586,Fogell
tt0829482,nm0352778,Officer Slater
tt0364569,nm0158856,Dae-su Oh
tt0364569,nm0949167,Woo-jin Lee
tt0364569,nm1367246,Mi-do
tt0364569,nm1366028,Mr. Han
tt0120363,nm0000158,Woody
tt0120363,nm0000741,Buzz Lightyear
tt0120363,nm0000349,Jessie
tt0120363,nm0001288,Prospector
tt1156398,nm0251986,Columbus
tt1156398,nm1297015,Wichita
tt1156398,nm0000437,Tallahassee
tt1156398,nm1113550,Little Rock
tt0120735,nm0002076,Tom
tt0120735,nm0002077,Soap
tt0120735,nm0602941,Eddy
tt0120735,nm0005458,Bacon
tt1745960,nm0000129,Capt. Pete 'Maverick' Mitchell
tt1745960,nm0000124,Penny Benjamin
tt1745960,nm1886602,Lt. Bradley 'Rooster' Bradshaw
tt1745960,nm0000174,Adm. Tom 'Iceman' Kazansky
tt0119488,nm0000228,Jack Vincennes
tt0119488,nm0000128,Bud White
tt0119488,nm0001602,Ed Exley
tt0119488,nm0000107,Lynn Bracken
tt0240772,nm0000123,Danny Ocean
tt0240772,nm0000093,Rusty Ryan
tt0240772,nm0000210,Tess Ocean
tt0240772,nm0000354,Linus
tt1219289,nm0177896,Eddie Morra
tt1219289,nm0295484,Melissa
tt1219289,nm0180411,Lindy
tt1219289,nm0000134,Carl Van Loon
tt0332280,nm0001687,Allie Calhoun
tt0332280,nm0001258,Duke
tt0332280,nm1046097,Allie
tt0332280,nm0331516,Noah
tt1276104,nm0330687,Joe
tt1276104,nm0000246,Old Joe
tt1276104,nm1289434,Sara
tt1276104,nm0200452,Seth
tt0116629,nm0000226,Capt. Steven Hiller
tt0116629,nm0000597,President Thomas J. Whitmore
tt0116629,nm0000156,David Levinson
tt0116629,nm0001521,Marilyn Whitmore
tt0119654,nm0000169,Kay
tt0119654,nm0000226,Jay
tt0119654,nm0000400,Laurel
tt0119654,nm0000352,Edgar
tt4633694,nm4271336,Miles Morales
tt4633694,nm2159926,Peter B. Parker
tt4633694,nm2794962,Gwen Stacy
tt4633694,nm0991810,Uncle Aaron
tt4154664,nm0488953,Carol Danvers
tt4154664,nm0488953,Vers
tt4154664,nm0488953,Captain Marvel
tt4154664,nm0000168,Nick Fury
tt4154664,nm0578853,Talos
tt4154664,nm0578853,Keller
tt4154664,nm0000179,Yon-Rogg
tt1250777,nm1093951,Dave Lizewski
tt1250777,nm1093951,Kick-Ass
tt1250777,nm0000115,Damon Macready
tt1250777,nm0000115,Big Daddy
tt1250777,nm1631269,Mindy Macready
tt1250777,nm1631269,Hit-Girl
tt1250777,nm0113595,Mr. Lizewski
tt1232829,nm1706767,Schmidt
tt1232829,nm1475594,Jenko
tt1232829,nm0001084,Captain Dickson
tt1232829,nm0488953,Molly Tracey
tt0365748,nm0670408,Shaun
tt0365748,nm0296545,Ed
tt0365748,nm0038918,Liz
tt0365748,nm0205063,Dianne
tt2872718,nm0350453,Louis Bloom
tt2872718,nm0000623,Nina Romina
tt2872718,nm0000200,Joe Loder
tt2872718,nm1981893,Rick
tt1396484,nm0803889,Pennywise
tt1396484,nm5897057,Bill Denbrough
tt1396484,nm6016511,Richie Tozier
tt1396484,nm6096118,Beverly Marsh
tt10811166,nm0149822,Brahma Dutt
tt10811166,nm0451600,Pushkar Nath Pandit
tt10811166,nm1069587,Krishna Pandit
tt10811166,nm0430809,Radhika Menon
tt0926084,nm0705356,Harry Potter
tt0926084,nm0914612,Hermione Granger
tt0926084,nm0342488,Ron Weasley
tt0926084,nm0631490,Minister Rufus Scrimgeour
tt3890160,nm5052065,Baby
tt3890160,nm1256532,Griff
tt3890160,nm0358316,Buddy
tt3890160,nm2555462,Darling
tt1343092,nm0000138,Jay Gatsby
tt1343092,nm1659547,Daisy Buchanan
tt1343092,nm0249291,Tom Buchanan
tt1343092,nm0001497,Nick Carraway
tt0181689,nm0000129,Chief John Anderton
tt0181689,nm0268199,Danny Witwer
tt0181689,nm0608090,Agatha
tt0181689,nm0001884,Director Lamar Burgess
tt0417741,nm0705356,Harry Potter
tt0417741,nm0914612,Hermione Granger
tt0417741,nm0342488,Ron Weasley
tt0417741,nm0002091,Professor Albus Dumbledore
tt0450259,nm0000138,Danny Archer
tt0450259,nm0005023,Solomon Vandy
tt0450259,nm0000124,Maddy Bowen
tt0450259,nm2218894,Dia Vandy
tt0409459,nm0355097,Rorschach
tt0409459,nm0933940,Dan Dreiberg
tt0409459,nm0933940,Nite Owl
tt0409459,nm0001303,Sally Jupiter
tt0409459,nm0001303,Silk Spectre
tt0409459,nm0015196,Laurie Jupiter
tt0409459,nm0015196,Silk Spectre II
tt0470752,nm2539953,Ava
tt0470752,nm1727304,Caleb
tt0470752,nm1209966,Nathan
tt0470752,nm4420495,Kyoko
tt0443706,nm0350453,Robert Graysmith
tt0443706,nm0000375,Paul Avery
tt0443706,nm0749263,Inspector David Toschi
tt0443706,nm0000381,Inspector William Armstrong
tt1323594,nm0136797,Gru
tt1323594,nm0781981,Vector
tt1323594,nm1258970,Dr. Nefario
tt1323594,nm0000267,Gru's Mom
tt0290334,nm0001772,Professor Charles Xavier
tt0290334,nm0413168,Logan
tt0290334,nm0413168,Wolverine
tt0290334,nm0000932,Ororo Munroe
tt0290334,nm0000932,Storm
tt0290334,nm0005212,Eric Lehnsherr
tt0290334,nm0005212,Magneto
tt0258463,nm0004376,Marie
tt0258463,nm0000354,Bourne
tt0258463,nm0177933,Conklin
tt0258463,nm0654110,The Professor
tt11286314,nm0000138,Dr. Randall Mindy
tt11286314,nm2225369,Kate Dibiasky
tt11286314,nm0000658,President Orlean
tt11286314,nm0000949,Brie Evantee
tt1727824,nm1785339,Freddie Mercury
tt1727824,nm2377903,Mary Austin
tt1727824,nm3152605,Brian May
tt1727824,nm5228887,Roger Taylor
tt0343818,nm0000226,Del Spooner
tt0343818,nm0005256,Susan Calvin
tt0343818,nm0339304,Lawrence Robertson
tt0343818,nm0876138,Sonny
tt2119532,nm1940449,Desmond Doss
tt2119532,nm0941777,Captain Glover
tt2119532,nm3478396,Smitty Ryker
tt2119532,nm1954240,Dorothy Schutte
tt6644200,nm1289434,Evelyn Abbott
tt6644200,nm1024677,Lee Abbott
tt6644200,nm8075925,Regan Abbott
tt6644200,nm7415871,Marcus Abbott
tt0332452,nm0000093,Achilles
tt0332452,nm0051509,Hector
tt0332452,nm0089217,Paris
tt0332452,nm0002103,Triopas
tt2310332,nm0005212,Gandalf
tt2310332,nm0293509,Bilbo
tt2310332,nm0035514,Thorin
tt2310332,nm0000949,Galadriel
tt1298650,nm0000136,Jack Sparrow
tt1298650,nm0004851,Angelica
tt1298650,nm0574534,Blackbeard
tt1298650,nm0001691,Barbossa
tt1318514,nm0290556,Will Rodman
tt1318514,nm0785227,Caesar
tt1318514,nm2951768,Caroline Aranha
tt1318514,nm0465269,Maurice
tt1318514,nm0465269,Court Clerk
tt1483013,nm0000129,Jack
tt1483013,nm0000151,Beech
tt1483013,nm2057859,Victoria
tt1483013,nm1385871,Julia
tt2380307,nm5645519,Miguel
tt2380307,nm0305558,Héctor
tt2380307,nm0000973,Ernesto de la Cruz
tt2380307,nm0005513,Mamá Imelda
tt0112641,nm0000134,Sam 'Ace' Rothstein
tt0112641,nm0000232,Ginger McKenna
tt0112641,nm0000582,Nicky Santoro
tt0112641,nm0000249,Lester Diamond
tt1570728,nm0136797,Cal
tt1570728,nm0331516,Jacob
tt1570728,nm0000194,Emily
tt1570728,nm1297015,Hannah
tt0467406,nm0680983,Juno MacGuff
tt0467406,nm0148418,Paulie Bleeker
tt0467406,nm0004950,Vanessa Loring
tt0467406,nm0000867,Mark Loring
tt6723592,nm0913475,Protagonist
tt6723592,nm1500155,Neil
tt6723592,nm4456120,Kat
tt6723592,nm1798449,Passenger
tt0454921,nm0000226,Chris Gardner
tt0454921,nm0628601,Linda
tt0454921,nm1535523,Christopher
tt0454921,nm0397788,Jay Twistle
tt1022603,nm0221046,Summer
tt1022603,nm0330687,Tom
tt1022603,nm0034309,McKenzie
tt1022603,nm1631269,Rachel
tt0945513,nm0350453,Colter Stevens
tt0945513,nm1157358,Christina Warren
tt0945513,nm0267812,Colleen Goodwin
tt0945513,nm0942482,Dr. Rutledge
tt0376994,nm0001772,Charles Xavier
tt0376994,nm0001772,Professor X
tt0376994,nm0413168,Logan
tt0376994,nm0413168,Wolverine
tt0376994,nm0000932,Ororo Munroe
tt0376994,nm0000932,Storm
tt0376994,nm0000463,Jean Grey
tt0376994,nm0000463,Phoenix
tt1659337,nm0503567,Charlie
tt1659337,nm0914612,Sam
tt1659337,nm3009232,Patrick
tt1659337,nm0748620,Mr. Anderson
tt5027774,nm0000531,Mildred
tt5027774,nm0000437,Willoughby
tt5027774,nm0005377,Dixon
tt5027774,nm2655177,Red Welby
tt0242653,nm0000206,Neo
tt0242653,nm0000401,Morpheus
tt0242653,nm0005251,Trinity
tt0242653,nm0915989,Agent Smith
tt1457767,nm0933940,Ed Warren
tt1457767,nm0267812,Lorraine Warren
tt1457767,nm0515296,Roger Perron
tt1457767,nm0000666,Carolyn Perron
tt6966692,nm0001557,Tony Lip
tt6966692,nm0991810,Dr. Donald Shirley
tt6966692,nm0004802,Dolores
tt6966692,nm1724319,Johnny Venere
tt4972582,nm0564215,Dennis
tt4972582,nm0564215,Patricia
tt4972582,nm0564215,Hedwig
tt4972582,nm5896355,Casey Cooke
tt4972582,nm4726634,Claire Benoit
tt4972582,nm4088627,Marcia
tt6320628,nm4043618,Peter Parker
tt6320628,nm4043618,Spider-Man
tt6320628,nm0000168,Nick Fury
tt6320628,nm0350453,Quentin Beck
tt6320628,nm0350453,Mysterio
tt6320628,nm0000673,May Parker
tt0425112,nm0670408,Nicholas Angel
tt0425112,nm0296545,PC Danny Butterman
tt0425112,nm0293509,Met Sergeant
tt0425112,nm0631490,Met Chief Inspector
tt2948356,nm0329481,Judy Hopps
tt2948356,nm0000867,Nick Wilde
tt2948356,nm0252961,Chief Bogo
tt2948356,nm2809577,Bellwether
tt0458525,nm0413168,Logan
tt0458525,nm0413168,Wolverine
tt0458525,nm0000630,Victor Creed
tt0458525,nm0005351,Wade Wilson
tt0458525,nm0396812,Stryker
tt1411697,nm0177896,Phil
tt1411697,nm0302108,Alan
tt1411697,nm1159180,Stu
tt1411697,nm0058581,Doug
tt1872181,nm1940449,Spider-Man
tt1872181,nm1940449,Peter Parker
tt1872181,nm1297015,Gwen Stacy
tt1872181,nm0004937,Electro
tt1872181,nm0004937,Max Dillon
tt1872181,nm0316079,Aleksei Sytsevich
tt1663662,nm0252961,Stacker Pentecost
tt1663662,nm0402271,Raleigh Becket
tt1663662,nm0452860,Mako Mori
tt1663662,nm0206359,Dr. Newton Geiszler
tt2713180,nm0000093,Don 'Wardaddy' Collier
tt2713180,nm0479471,Boyd 'Bible' Swan
tt2713180,nm0503567,Norman Ellison
tt2713180,nm0671567,Trini 'Gordo' Garcia
tt0356910,nm0000093,John Smith
tt0356910,nm0001401,Jane Smith
tt0356910,nm0111013,Benjamin Danz
tt0356910,nm0000681,Eddie
tt2872732,nm0424060,Lucy
tt2872732,nm0000151,Professor Norman
tt2872732,nm0158856,Mr. Jang
tt2872732,nm0906756,Pierre Del Rio
tt0206634,nm0000194,Julian
tt0206634,nm0654110,Theo Faron
tt0206634,nm0252230,Luke
tt0206634,nm0000323,Jasper
tt1270797,nm0362766,Eddie Brock
tt1270797,nm0362766,Venom
tt1270797,nm0931329,Anne Weying
tt1270797,nm1981893,Carlton Drake
tt1270797,nm1981893,Riot
tt1270797,nm2020278,Security Chief Roland Treece
tt0800080,nm0001570,Bruce Banner
tt0800080,nm0000239,Betty Ross
tt0800080,nm0000619,Emil Blonsky
tt0800080,nm0000458,General 'Thunderbolt' Ross
tt2179136,nm0177896,Chris Kyle
tt2179136,nm1092227,Taya
tt2179136,nm0973177,Goat-Winston
tt2179136,nm6518675,Young Chris Kyle
tt0314331,nm0000424,The Prime Minister
tt0314331,nm0567356,Natalie
tt0314331,nm0000553,Daniel
tt0314331,nm0001473,Sarah
tt0099487,nm0000136,Edward Scissorhands
tt0099487,nm0000213,Kim
tt0099487,nm0001848,Peg
tt0099487,nm0001309,Jim
tt0289879,nm0005110,Evan
tt0289879,nm0005442,Kayleigh
tt0289879,nm0001828,Andrea
tt0289879,nm0711805,Lenny
tt1229238,nm0000129,Ethan Hunt
tt1229238,nm0719637,Brandt
tt1229238,nm0670408,Benji
tt1229238,nm1745736,Jane
tt0790636,nm0000190,Ron Woodroof
tt0790636,nm0004950,Eve
tt0790636,nm0001467,Rayon
tt0790636,nm0001872,Tucker
tt0367594,nm0000136,Willy Wonka
tt0367594,nm0383603,Charlie Bucket
tt0367594,nm0446303,Grandpa Joe
tt0367594,nm0000307,Mrs. Bucket
tt0268380,nm0001459,Diego
tt0268380,nm0000491,Sid
tt0268380,nm0005380,Manfred
tt0268380,nm0899681,Soto
tt0449059,nm0136797,Frank
tt0449059,nm0001057,Sheryl
tt0449059,nm0001427,Richard Hoover
tt0449059,nm1113550,Olive
tt0448157,nm0000226,John Hancock
tt0448157,nm0000234,Mary
tt0448157,nm0000867,Ray
tt0448157,nm2052567,Aaron
tt1477834,nm0597388,Arthur
tt1477834,nm1720028,Mera
tt1477834,nm0000353,Vulko
tt1477834,nm0933940,King Orm
tt1979320,nm0117709,Niki Lauda
tt1979320,nm1165110,James Hunt
tt1979320,nm1312575,Suzy Miller
tt1979320,nm0487884,Marlene Lauda
tt0441773,nm0085312,Po
tt0441773,nm0574534,Tai Lung
tt0441773,nm0001401,Tigress
tt0441773,nm0000163,Shifu
tt1408101,nm1517976,Kirk
tt1408101,nm0704270,Spock
tt1408101,nm0757855,Uhura
tt1408101,nm1212722,Khan
tt1800241,nm0000288,Irving Rosenfeld
tt1800241,nm0010736,Sydney Prosser
tt1800241,nm0177896,Richie DiMaso
tt1800241,nm2225369,Rosalyn Rosenfeld
tt3183660,nm1519666,Newt
tt3183660,nm2239702,Tina
tt3183660,nm0837223,Queenie
tt3183660,nm0283945,Jacob Kowalski
tt0119116,nm0000246,Korben Dallas
tt0119116,nm0000170,Leeloo
tt0119116,nm0000198,Zorg
tt0119116,nm0000453,Cornelius
tt1790864,nm3729721,Thomas
tt1790864,nm2546012,Teresa
tt1790864,nm2401020,Gally
tt1790864,nm1032473,Newt
tt1895587,nm0749263,Mike Rezendes
tt1895587,nm0000474,Walter 'Robby' Robinson
tt1895587,nm1046097,Sacha Pfeiffer
tt1895587,nm0000630,Marty Baron
tt1291584,nm0362766,Tommy Conlon
tt1291584,nm0000560,Paddy Conlon
tt1291584,nm0249291,Brendan Conlon
tt1291584,nm0607185,Tess Conlon
tt0298148,nm0000196,Shrek
tt0298148,nm0000552,Donkey
tt0298148,nm0000139,Princess Fiona
tt0298148,nm0000267,Queen
tt4425200,nm0000206,John Wick
tt4425200,nm1249052,Santino D'Antonio
tt4425200,nm0574534,Winston
tt4425200,nm3199307,Ares
tt1430132,nm0413168,Logan
tt1430132,nm0498449,Harada
tt1430132,nm5148840,Mariko
tt1430132,nm3822462,Yukio
tt2245084,nm3994407,Hiro
tt2245084,nm0012523,Baymax
tt2245084,nm1512166,Go Go
tt2245084,nm2554352,Fred
tt1568346,nm0185819,Mikael Blomkvist
tt1568346,nm1913734,Lisbeth Salander
tt1568346,nm0001626,Henrik Vanger
tt1568346,nm0001745,Martin Vanger
tt1535109,nm0000158,Captain Richard Phillips
tt1535109,nm5831542,Muse
tt1535109,nm5831543,Bilal
tt1535109,nm0001416,Andrea Phillips
tt0372183,nm0000354,Jason Bourne
tt0372183,nm0004376,Marie
tt0372183,nm0000260,Pamela Landy
tt0372183,nm0004051,Ward Abbott
tt1454029,nm0205626,Aibileen Clark
tt1454029,nm1297015,Skeeter Phelan
tt1454029,nm0818055,Minny Jackson
tt1454029,nm0397171,Hilly Holbrook
tt0362227,nm0000158,Viktor Navorski
tt0362227,nm0001876,Amelia Warren
tt0362227,nm0564277,Mulroy
tt0362227,nm0001804,Frank Dixon
tt1951265,nm2225369,Katniss Everdeen
tt1951265,nm1242688,Peeta Mellark
tt1951265,nm2955013,Gale Hawthorne
tt1951265,nm0000437,Haymitch Abernathy
tt1840309,nm0940362,Tris
tt1840309,nm3772243,Four
tt1840309,nm0000701,Jeanine
tt1840309,nm2541974,Eric
tt1099212,nm0829576,Bella Swan
tt1099212,nm1500155,Edward Cullen
tt1099212,nm0121605,Charlie Swan
tt1099212,nm1020124,Renée
tt0398286,nm0601553,Rapunzel
tt0398286,nm1157048,Flynn Rider
tt0398286,nm0614220,Mother Gothel
tt0398286,nm0000579,Stabbington Brother
tt2527338,nm5397459,Rey
tt2527338,nm3915784,Finn
tt2527338,nm1209966,Poe Dameron
tt2527338,nm3485845,Kylo Ren
tt0327056,nm0000576,Jimmy Markum
tt0327056,nm0000209,Dave Boyle
tt0327056,nm0000102,Sean Devine
tt0327056,nm0002536,Katie Markum
tt0335266,nm0000195,Bob Harris
tt0335266,nm0424060,Charlotte
tt0335266,nm0000610,John
tt0335266,nm0267506,Kelly
tt1515091,nm0000375,Sherlock Holmes
tt1515091,nm0000179,Dr. John Watson
tt1515091,nm0364813,Professor James Moriarty
tt1515091,nm1046097,Irene Adler
tt0367882,nm0000148,Indiana Jones
tt0367882,nm0000949,Irina Spalko
tt0367882,nm0479471,Mutt Williams
tt0367882,nm0000261,Marion Ravenwood
tt0101414,nm0641314,Belle
tt0101414,nm0000913,Beast
tt0101414,nm0181425,Lefou
tt0101414,nm0263591,Maurice
tt1723121,nm0837177,David Clark
tt1723121,nm0000098,Rose O'Reilly
tt1723121,nm0731075,Casey Mathis
tt1723121,nm1159180,Brad Gurdlinger
tt2980516,nm1519666,Stephen Hawking
tt2980516,nm0428065,Jane Hawking
tt2980516,nm4350114,Robert Hawking - Age 17
tt2980516,nm6240141,Lucy Hawking - Age 14
tt0974015,nm0000255,Batman
tt0974015,nm0000255,Bruce Wayne
tt0974015,nm2933757,Wonder Woman
tt0974015,nm2933757,Diana Prince
tt0974015,nm0597388,Aquaman
tt0974015,nm0597388,Arthur Curry
tt0974015,nm3009232,The Flash
tt0974015,nm3009232,Barry Allen
tt0887912,nm0719637,Staff Sergeant William James
tt0887912,nm1107001,Sergeant JT Sanborn
tt0887912,nm1310016,Specialist Owen Eldridge
tt0887912,nm0001602,Sergeant Matt Thompson
tt0099088,nm0000150,Marty McFly
tt0099088,nm0000150,Seamus McFly
tt0099088,nm0000502,Dr. Emmett Brown
tt0099088,nm0005460,Clara Clayton
tt0099088,nm0001855,Buford 'Mad Dog' Tannen
tt0099088,nm0001855,Biff Tannen
tt0319262,nm0000598,Jack Hall
tt0319262,nm0350453,Sam Hall
tt0319262,nm0002536,Laura Chapman
tt0319262,nm0005231,Jason Evans
tt0407304,nm0000129,Ray Ferrier
tt0407304,nm0266824,Rachel Ferrier
tt0407304,nm0000209,Harlan Ogilvy
tt0407304,nm0001584,Mary Ann
tt1499658,nm0000867,Nick Hendricks
tt1499658,nm0206359,Dale Arbus
tt1499658,nm0837177,Kurt Buckman
tt1499658,nm2528248,"Thomas, Head of Security"
tt0830515,nm0185819,James Bond
tt0830515,nm1385871,Camille
tt0830515,nm0023832,Dominic Greene
tt0830515,nm0001132,M
tt1535108,nm0000354,Max
tt1535108,nm0000149,Delacourt
tt1535108,nm1663205,Kruger
tt1535108,nm0103797,Frey
tt1677720,nm4446467,Parzival
tt1677720,nm4446467,Wade
tt1677720,nm4972453,Art3mis
tt1677720,nm4972453,Samantha
tt1677720,nm0578853,Sorrento
tt1677720,nm2913119,Aech
tt1677720,nm2913119,Helen
tt0217505,nm0000138,Amsterdam Vallon
tt0217505,nm0000139,Jenny Everdeane
tt0217505,nm0000358,Bill 'The Butcher' Cutting
tt0217505,nm0000980,Boss Tweed
tt6710474,nm0000706,Evelyn Wang
tt6710474,nm3513533,Joy Wang
tt6710474,nm3513533,Jobu Tupaki
tt6710474,nm0000130,Deirdre Beaubeirdre
tt6710474,nm0702841,Waymond Wang
tt0325710,nm0000129,Nathan Algren
tt0325710,nm0913822,Katsumoto
tt0325710,nm0175262,Zebulon Gant
tt0325710,nm0040472,Winchester Rep
tt2103281,nm0000198,Dreyfus
tt2103281,nm0005392,Ellie
tt2103281,nm0785227,Caesar
tt2103281,nm2240346,Alexander
tt2379713,nm0185819,James Bond
tt2379713,nm0910607,Blofeld
tt2379713,nm2244205,Madeleine
tt2379713,nm0000146,M
tt0139654,nm0000243,Alonzo
tt0139654,nm0000160,Jake
tt0139654,nm0001277,Roger
tt0139654,nm0000297,Stan Gursky
tt0405422,nm0136797,Andy
tt0405422,nm0001416,Trish
tt0405422,nm0748620,David
tt0405422,nm0539082,Jay
tt0319061,nm0000191,Ed Bloom (young)
tt0319061,nm0001215,Ed Bloom (senior)
tt0319061,nm0001082,Will Bloom
tt0319061,nm0001448,Sandra Bloom (senior)
tt1596363,nm0000288,Michael Burry
tt1596363,nm0136797,Mark Baum
tt1596363,nm0331516,Jared Vennett
tt1596363,nm0000093,Ben Rickert
tt3397884,nm1289434,Kate Macer
tt3397884,nm0000982,Matt Graver
tt3397884,nm0001125,Alejandro
tt3397884,nm1256532,Ted
tt3385516,nm0564215,Professor Charles Xavier
tt3385516,nm1055413,Erik Lehnsherr
tt3385516,nm1055413,Magneto
tt3385516,nm2225369,Raven
tt3385516,nm2225369,Mystique
tt3385516,nm0396558,Hank McCoy
tt3385516,nm0396558,Beast
tt0780536,nm0268199,Ray
tt0780536,nm0322407,Ken
tt0780536,nm0001354,Priest
tt0780536,nm0077397,Natalie
tt0382625,nm0000158,Robert Langdon
tt0382625,nm0851582,Sophie Neveu
tt0382625,nm0000606,Captain Bezu Fache
tt0382625,nm0005212,Sir Leigh Teabing
tt0120616,nm0000409,Rick O'Connell
tt0120616,nm0001838,Evelyn Carnahan
tt0120616,nm0001314,Jonathan Carnahan
tt0120616,nm0903677,Imhotep
tt0375679,nm0000332,Graham
tt0375679,nm0000113,Jean
tt0375679,nm0628601,Christine
tt0375679,nm0037410,Elizabeth
tt0446029,nm0148418,Scott Pilgrim
tt0446029,nm0935541,Ramona Flowers
tt0446029,nm0001085,Wallace Wells
tt0446029,nm0447695,Stacey Pilgrim
tt1210166,nm0000093,Billy Beane
tt1210166,nm0000705,Sharon
tt1210166,nm1706767,Peter Brand
tt1210166,nm0000450,Art Howe
