userID,actorID
saragriffin36,nm0438632
marydiaz65,nm0945290
johnevans10,nm0378200
lillianward03,nm7659189
roseturner95,nm0877430
howardhill19,nm0713117
nicholasjohnson28,nm2622986
nancywhite52,nm14313990
kimberlymiller84,nm0180984
robinprice63,nm9311474
craighill62,nm0477836
anniecarter86,nm5418160
aaronwright71,nm1367681
michellediaz85,nm3324982
raymondreed04,nm0776040
dorisreed86,nm0533175
lillianrodriguez78,nm1308889
sandrapowell33,nm0428086
tammylong97,nm0608012
juliebryant12,nm0998117
chrisjackson05,nm0319680
lindawilliams93,nm0001086
jameswright79,nm0001147
phillipbell84,nm3743617
timothywilliams75,nm7784671
cherylking18,nm12373736
deborahcollins08,nm0000319
lillianhernandez49,nm1176300
rosenelson14,nm4793987
roygarcia05,nm1459357
williehayes53,nm12494184
judymartinez59,nm6273024
shawnbutler79,nm0001118
robertwhite31,nm5836719
catherinecox34,nm9912941
albertwhite47,nm1561415
paulagonzalez65,nm0000228
theresaphillips78,nm0136572
kellyramirez05,nm0614165
donnabutler34,nm0075003
larrygray56,nm3065862
randyanderson75,nm0001082
carlosjohnson75,nm9875384
russellmorris39,nm0781981
dianewilliams21,nm0316034
elizabethsanders70,nm5245022
ruthhall24,nm0394653
roserivera53,nm0001748
annabryant44,nm0794477
francespowell92,nm0007825
charlesdavis82,nm0000222
kellyrussell67,nm0943002
judithcollins95,nm6885730
michaelrussell65,nm0439784
barbarasanders78,nm1169988
joeharris60,nm0410455
anthonyhoward70,nm0397843
juanhayes01,nm2103974
shirleyrichardson69,nm4174212
marilynharris70,nm1589279
ralphedwards36,nm1503466
davidphillips91,nm0705492
susanthompson10,nm2244640
nicolebailey26,nm0255436
gregoryhoward02,nm7149890
eugeneking36,nm0501210
bonniewatson07,nm2337393
dianasanders13,nm0461498
jeanward67,nm0200702
henrybailey43,nm3195061
toddmartinez30,nm0004854
johnbrown04,nm0689488
loisclark88,nm9722439
joshuahoward29,nm0117429
mariecollins62,nm0782213
victorgonzales05,nm0808216
brandonalexander76,nm8488639
russellbaker22,nm6481846
joycerodriguez08,nm3772243
mildredwalker52,nm0381043
elizabethwatson56,nm0704630
thomascollins36,nm1889973
andreahoward19,nm0289429
julierobinson46,nm0382644
geraldmorris89,nm0004395
kathynelson57,nm0345291
antonioallen82,nm3093662
eugenewhite49,nm0314358
josetorres24,nm0781899
frankclark20,nm0438463
ralphgonzalez49,nm13575723
lauraadams55,nm1169217
johnscott67,nm0289114
rebeccawilson91,nm0005192
ruthward18,nm9326259
janemartin40,nm4590140
joshuawood09,nm1409802
anngonzalez82,nm0437630
clarencebennett65,nm0012178
eugenealexander95,nm0257969
howardkelly75,nm2168927
scotthall02,nm0479721
scottgonzales50,nm0000158
toddgonzales43,nm0001827
lisalewis44,nm3414188
loricampbell43,nm0267449
louisecoleman83,nm8627157
eugenelewis73,nm0488477
samuelrichardson40,nm0068042
ernestturner31,nm7754772
kathryncampbell70,nm0686091
angelasimmons65,nm0627878
keithpeterson67,nm0761836
scottharris76,nm0392073
kennethadams31,nm0129464
judyallen14,nm0344894
elizabethwilson48,nm0005148
stevepowell66,nm1380882
nancywalker63,nm0100792
janebarnes59,nm6112124
patriciamitchell34,nm11036353
jesseking94,nm1249574
jackadams17,nm0604349
rachelpeterson64,nm2640887
karenross89,nm0159435
williamroberts48,nm0213034
stevensanders15,nm0021600
sarahcox92,nm0638450
irenecooper67,nm0000576
jeremycampbell47,nm0597388
jeancox72,nm1189040
lawrenceclark89,nm5228901
ronaldcox19,nm0704630
jesseharris30,nm9616694
cherylwashington42,nm0001301
richardbarnes92,nm1753443
jenniferwashington39,nm11838055
scottthompson57,nm0005260
gloriahughes73,nm0104809
bettyroberts17,nm2789088
annecox05,nm3723133
shirleywatson11,nm0001687
adampowell23,nm0733812
petercarter60,nm0529078
timothyscott79,nm0488955
aaronpowell18,nm0000654
anncook59,nm0004802
ronaldalexander19,nm0507207
kevinbarnes47,nm0116465
stevenbrown64,nm0001595
danielmoore68,nm0840754
bonniewhite65,nm0227576
garyflores78,nm0960379
rubycox09,nm0005403
carlwalker34,nm1787921
cherylevans85,nm1800338
paulhill03,nm5693918
jonathanhughes34,nm1296571
joshuaallen49,nm1535523
ernesthenderson21,nm0586227
brucemoore01,nm2578007
ericsanders70,nm1151200
teresathompson97,nm1138998
christinebailey16,nm0441287
clarencenelson72,nm2057434
robertsmith97,nm0918934
bobbykelly95,nm0001461
royyoung63,nm1019734
loisward67,nm6386497
ryanmiller33,nm0571727
davidhernandez05,nm0766146
wandamartin60,nm1794688
albertlewis40,nm0156345
aaronsimmons68,nm0556036
samuelturner83,nm2540339
michaelfoster88,nm0006890
ericross01,nm1124005
roserodriguez62,nm4392528
stephenadams15,nm1078491
joecollins99,nm0243355
bettybennett46,nm0807900
juanhughes38,nm0625099
margaretpeterson31,nm0937824
gregorygriffin04,nm0156737
stevenstewart30,nm0156858
rachelrivera91,nm1811454
frankgray06,nm1897007
phyllisthomas82,nm8570499
matthewmitchell44,nm2492819
marystewart40,nm0441588
carlcooper04,nm1085951
phyllismartin56,nm1226817
normagray35,nm5098066
virginiamiller64,nm1782235
dorothyward35,nm0781981
sarahwood37,nm8773928
annaallen87,nm1360837
emilymorgan94,nm0149260
howardanderson89,nm1285162
geraldjackson55,nm5465692
earljenkins41,nm0606541
shirleymartin24,nm0510275
seanperry49,nm0936403
scotthenderson23,nm1135096
teresamitchell26,nm3663271
jimmythompson22,nm0000630
debraclark27,nm0840772
marthahughes01,nm2825765
kellymorgan68,nm0001306
johnnyharris63,nm0016141
davidedwards63,nm0001385
dianadavis47,nm0138770
josephhoward13,nm0000633
patriciahall35,nm0131966
joecollins99,nm0657241
kathleenstewart75,nm0590298
normahenderson44,nm5305981
jerryross76,nm0835688
justinharris54,nm2858341
wayneparker13,nm0000677
benjaminhall56,nm1450877
billywhite66,nm4241408
bobbyharris88,nm0451601
joemorris23,nm3521049
dorothybarnes87,nm0329640
ronaldyoung25,nm0001876
jackjames52,nm8134169
kathyrobinson93,nm0974692
carolbennett64,nm4104849
lauralee29,nm1442217
jamesrivera08,nm7870704
clarenceanderson07,nm1620741
judithwilliams68,nm0057221
annawatson20,nm0929683
jasonbrooks56,nm4957233
loishenderson44,nm1840504
wayneallen13,nm4549519
jessicaroberts14,nm0665555
laurasimmons46,nm0733678
josephalexander18,nm1392800
henryevans06,nm0286579
angelarobinson00,nm12236842
judithgonzalez37,nm1033529
jeansimmons80,nm0416673
susanjenkins74,nm0001850
patrickbell91,nm0777125
richardrobinson79,nm0315640
annieramirez20,nm0242830
edwardrobinson45,nm0700577
raymondalexander33,nm0949097
juliaprice39,nm0297578
petermorgan96,nm13448307
mildredrogers74,nm0924552
donnarussell49,nm3229685
christinemartin87,nm0705356
juliecollins23,nm0001399
charleswood31,nm3418305
amandawilson07,nm0000360
janicejames32,nm0504516
jerryjones13,nm0000358
stephanieedwards53,nm0649046
kathrynmorris47,nm0789585
kennethjackson96,nm0185431
henrysimmons78,nm0005321
joebutler35,nm1468944
juangonzales57,nm0608012
michaelallen77,nm3174725
kathygonzales01,nm4326017
theresajackson72,nm7977475
victoredwards53,nm4762406
robintaylor76,nm1833525
paulahenderson51,nm5817269
douglasdavis29,nm0538794
russellwilliams20,nm9500254
alanperez45,nm0645500
josephhall29,nm2016685
sandragonzales89,nm0907323
karenstewart83,nm7666861
dorisedwards77,nm2067953
dorothycoleman67,nm4705505
johnwhite25,nm0625099
harrylopez59,nm0000800
kevinsanchez28,nm3057022
brucethompson33,nm1334560
amyedwards06,nm1483196
pamelawood18,nm0725200
wayneyoung12,nm0000981
janeallen44,nm4809043
lisaphillips94,nm1579445
jacquelineclark22,nm0413210
fredcarter42,nm0001593
joseward19,nm9124071
annieallen48,nm0379282
ryangriffin08,nm1589811
elizabethhenderson62,nm0914113
benjaminnelson57,nm0726492
stevepatterson81,nm4144312
earlsmith88,nm0922916
ruthtaylor06,nm5088245
kevingriffin06,nm0001233
matthewthompson45,nm7503029
ralphanderson08,nm5037746
joshuathompson72,nm9442263
rachelgray77,nm0000620
helenrichardson46,nm0005583
terrybrown03,nm4113924
janeflores75,nm0004793
phyllisbailey15,nm0808508
tammyjohnson01,nm4776690
craigwhite78,nm5426873
williealexander66,nm8069181
randyclark93,nm2746751
seanrivera72,nm0705356
laurabaker25,nm5781594
julieanderson34,nm1632859
shirleysanchez02,nm3179972
rubycook39,nm3622499
marilynross93,nm0765563
dianebennett51,nm1262166
dorisstewart02,nm0004051
earlyoung65,nm0001670
pamelabryant79,nm0000230
brendabaker05,nm3092471
joshualewis24,nm2347861
davidwhite39,nm0004802
janetturner61,nm0610904
joehughes77,nm0001541
amyturner85,nm0667186
stephenhall09,nm2265157
joewilson88,nm4881749
jeanturner22,nm8735719
robertjackson07,nm3441152
louismiller24,nm4689420
cynthiawilson35,nm0433692
josephcoleman99,nm0234579
juliestewart26,nm0193524
ruthallen17,nm1402143
richardthomas98,nm3697676
georgesanchez20,nm0653660
kimberlyward94,nm7895061
philipmorris76,nm0210221
ryanwood97,nm2863651
fredwilliams56,nm0392625
dorisbutler68,nm0451379
rubybryant11,nm4097479
ericsimmons03,nm0846181
christinawhite35,nm0389005
debrabrown04,nm0340973
joansmith86,nm0351495
debracook70,nm0537631
francesmartin99,nm2131701
catherineyoung93,nm2068185
terryreed18,nm0322002
jessicagreen95,nm2515650
fredturner52,nm0492746
juliebarnes84,nm0695177
anthonymurphy71,nm2395586
benjaminmiller78,nm0371660
edwardpowell87,nm4076211
johnnycampbell56,nm2068185
waynecox11,nm4793987
stephenperry66,nm0564402
aaronward46,nm1281653
russellanderson93,nm7405977
francesallen63,nm0002124
ruthphillips45,nm4679469
gloriahayes16,nm0004724
irenegonzalez11,nm9274239
ryanperez05,nm0220016
clarenceflores67,nm7621667
phyllissimmons52,nm0699654
peterbailey73,nm0355910
robinyoung70,nm0925943
emilystewart33,nm0589334
craigthomas12,nm0674231
normajones18,nm0248461
dorisking62,nm0211726
janetthomas24,nm0319843
mariataylor51,nm0004564
louisfoster12,nm6076229
loiskelly61,nm0659143
judithwatson20,nm1796057
jenniferthomas84,nm4401889
eugeneturner29,nm0859503
bonnieyoung81,nm6038328
loiswood11,nm1282571
deborahpeterson75,nm1078491
aaronperez00,nm2463696
christinepowell31,nm4053506
petermartinez15,nm0424481
dianemartinez76,nm0234541
robertcooper64,nm3848064
debrarussell32,nm5728301
johnnyrogers55,nm0184102
markcooper96,nm8375514
justinbell01,nm0808603
toddpeterson74,nm1128418
rogerwright48,nm0213354
catherineperry78,nm4861346
carlosjohnson75,nm0414417
fredmitchell22,nm1823264
annegray65,nm0000129
susanbryant94,nm4920741
carolsanchez43,nm0001567
stephaniebell80,nm0001020
philipharris04,nm0494069
dorisevans95,nm3206051
walterroberts95,nm0005132
phillipnelson71,nm0169982
tammybarnes68,nm0004818
dianecarter46,nm0410903
stephenwright94,nm0001735
kathleengarcia12,nm1699257
justinbrown08,nm6781688
billywatson46,nm0005125
catherinewilliams45,nm0789018
josejones98,nm0001488
eugenepeterson21,nm4950418
briangray18,nm0769136
brandonflores32,nm4534201
kathleendiaz71,nm4958592
ronaldrodriguez98,nm6096118
nancygreen86,nm0595869
martharussell65,nm0114460
lauragonzalez69,nm2127959
donaldlong16,nm0715915
bettymoore93,nm1496115
rosewood29,nm0206225
virginiahill71,nm0000888
rachelbrown89,nm2398362
wandajenkins66,nm1620433
donnamorris54,nm0134072
rebeccahall14,nm0947514
stevenclark55,nm2235721
andrearobinson44,nm0000640
ericramirez89,nm11277599
robertwhite31,nm1057928
williebell04,nm10030720
deborahrussell97,nm0247672
seanrobinson89,nm0022306
timothydavis42,nm3605836
thomascooper42,nm0692039
heathermorgan20,nm6394131
nancyking39,nm0262506
christinayoung26,nm6331197
judyclark39,nm0134244
richardturner59,nm3283923
lawrencepatterson08,nm0004896
michellerodriguez92,nm9877392
amypeterson66,nm0714919
benjaminlewis69,nm1731801
edwardlewis13,nm0564901
russellking68,nm0369567
ruthsanders02,nm0001070
margaretross07,nm0913880
marilynrobinson72,nm2107837
jeffreynelson91,nm2837410
thomasperez77,nm0086924
catherinerussell97,nm0285913
williambrooks68,nm0005134
francesross50,nm6171194
marycarter07,nm0584052
philipmitchell09,nm8700165
lisamoore05,nm3196681
patriciaperry47,nm0000107
alananderson43,nm8428326
seanbutler24,nm0324790
charlesmurphy43,nm0799402
deniseward60,nm0007113
walterhall16,nm0223518
judithedwards16,nm11633473
shawnlong59,nm0113117
johnwilliams91,nm0788918
karencook71,nm2431167
christinecollins36,nm3995471
theresaclark12,nm2322406
marklopez54,nm5453200
jeremymorris84,nm1033529
judybailey26,nm0032793
willieroberts15,nm5589690
denisedavis50,nm7958343
alanmorgan54,nm7179786
louisemorgan19,nm0184102
robinmartin73,nm0132257
deborahsmith93,nm0608405
jeremyphillips37,nm0488955
annarussell60,nm0080181
bonniewilliams38,nm4986118
victoralexander49,nm0791864
jacquelinebailey18,nm3459140
annbrooks04,nm3656718
jennifersanders49,nm0410667
seanmartinez29,nm0403628
mariarogers03,nm3140757
tinarichardson56,nm0910737
jerrygonzales93,nm8619080
albertjackson88,nm0634297
williamgonzalez27,nm2378839
sharonpowell16,nm6349873
carolmorgan06,nm5589612
williamthompson59,nm0000612
nicholaslee70,nm0787509
jeffreywalker49,nm0891275
jamesrogers41,nm3573347
kathybailey80,nm3429884
charlesstewart69,nm0607920
anthonycook66,nm0001420
jamesedwards16,nm0000862
jimmymartin69,nm1553725
frankcarter33,nm3547112
nicholasflores06,nm0481143
juliesanchez37,nm0576928
harrygreen22,nm11110971
stevenrussell18,nm0229422
haroldjones26,nm0403630
charleslee43,nm0000512
richardhill41,nm0829032
waynebennett52,nm6300209
billyanderson74,nm4907202
patriciamorgan64,nm4762741
deborahbrown40,nm0990671
phyllisbutler33,nm1246724
stephengriffin03,nm0338381
kennethjenkins42,nm3996908
timothyclark64,nm2463487
eugeneclark45,nm2525790
geraldjackson55,nm1086384
janicegarcia71,nm0620657
markroberts89,nm6852420
stephanieramirez50,nm8565406
angelamorris36,nm0710938
seangonzales50,nm0823289
rogerflores95,nm0717176
waynerussell96,nm0000610
carlosevans68,nm0149226
jonathanbailey51,nm0371824
evelynrogers73,nm0382070
laurabryant49,nm4198580
stephenallen45,nm3415084
clarencesanders24,nm0474609
gregoryjames56,nm12670642
joshuaroberts97,nm2067953
justinreed98,nm1828507
mariacampbell22,nm0609662
annestewart47,nm0155203
carlwalker34,nm2023050
joanking01,nm3697378
larrycooper39,nm0704472
cynthiamurphy50,nm8077780
joeallen94,nm4655028
larrypatterson59,nm5516210
andrewpatterson30,nm0317315
stephanieadams07,nm2070336
heatherallen69,nm0191685
antoniojones00,nm0922210
charlesbrooks74,nm3340182
lisajenkins19,nm0341743
jackperry47,nm0522205
susanphillips75,nm2730808
williammiller50,nm4032297
ronaldcook53,nm0604742
franceshall96,nm0324672
albertpatterson00,nm0874676
emilysanders53,nm1011158
jasonmiller15,nm0001679
amymitchell41,nm0185819
thomasbennett45,nm0001960
debrarobinson59,nm2861180
haroldjones26,nm0001082
michaelrogers56,nm0908919
scottmitchell01,nm6266674
ernestwatson01,nm1016405
robinrobinson60,nm1189040
tammythompson67,nm2217601
haroldgriffin14,nm2995197
christinahoward40,nm5589612
virginiahenderson47,nm1416919
christopherhoward49,nm3593638
timothyanderson49,nm1077025
brandonward53,nm0126969
juliafoster62,nm7820636
lindajohnson55,nm3482978
charleslewis84,nm4833412
richardrussell15,nm1465444
earlward01,nm0256075
pamelawilliams54,nm0641314
christinaparker16,nm2151126
matthewroberts47,nm0191318
pamelakelly13,nm1333687
melissabaker81,nm3521049
lillianmurphy08,nm0524528
emilycarter73,nm12628737
anthonyhenderson85,nm2420989
beverlyross35,nm3237713
haroldyoung21,nm0156432
ralphbutler83,nm0000159
geraldwood48,nm1416319
charlesgreen98,nm3174725
phillipthompson01,nm5341652
paulabutler84,nm1815245
raymondrichardson29,nm0060931
joemitchell21,nm0000099
mariaking76,nm0365445
christinarivera77,nm3536375
carolynalexander36,nm0809285
williamflores60,nm1502522
beverlybennett07,nm0213482
juliemorris89,nm0224007
raymondhenderson43,nm0005316
donnafoster11,nm1679934
catherinetaylor96,nm0046408
scottjenkins70,nm11497624
theresarobinson82,nm9311743
kellyphillips83,nm0617009
bobbyedwards51,nm0877874
anthonypeterson65,nm2602328
robinmartin73,nm0430151
ronaldmitchell39,nm1165660
barbarasimmons04,nm2046311
aaronjones95,nm0253355
ashleyfoster79,nm4112253
carljones51,nm1795071
nicholaswashington62,nm1666212
timothybryant60,nm2274407
angelamartin23,nm0002391
josejones98,nm1411125
dorothygriffin41,nm0286010
henryanderson58,nm1671035
mildredbrooks33,nm0693837
georgebell88,nm0940070
juliakelly32,nm2017660
jessicamorgan77,nm1995781
jeanramirez72,nm4224109
sararodriguez06,nm1418096
maryevans00,nm3340982
edwardwilliams10,nm0344798
eugenewatson55,nm4576371
catherineanderson02,nm2327927
emilysanders53,nm3410808
normathomas54,nm5518972
katherinejenkins40,nm0130502
dianehoward98,nm0001398
haroldjones26,nm0524240
sandrawright87,nm0387987
aaronjackson69,nm3993221
carolalexander64,nm0597223
helenmitchell19,nm5625871
kathleencox28,nm2431167
douglashughes32,nm0501837
clarenceramirez37,nm0751518
victormiller05,nm7958343
kellyreed76,nm0829155
carlosclark08,nm0194655
henryhernandez46,nm0972531
phyllisperry58,nm3598736
arthurking62,nm5015107
dorisgonzales69,nm5781594
davidbryant11,nm0293196
christinenelson88,nm0001212
deborahhernandez92,nm4448022
virginiacooper52,nm7232418
cherylhoward96,nm0416253
nicholasalexander52,nm0138388
nicholasjones55,nm0000981
jamesjames45,nm0001606
robingreen90,nm0574534
carlmoore57,nm0277213
rachelmitchell37,nm1519453
bonniegreen92,nm2358430
rosewilson72,nm1759076
wayneperez35,nm6194955
tinacollins54,nm0136789
barbaraanderson76,nm1625296
dianewilliams21,nm2072818
fredgonzalez12,nm0275244
aaronking43,nm1172442
jerrylee75,nm0001421
donnaprice49,nm0558182
kimberlybutler68,nm1564421
brandoncampbell58,nm0924154
mildredroberts48,nm0001488
howardsanders63,nm0587884
bobbymoore73,nm0654549
barbarahoward07,nm1715118
elizabethpatterson71,nm0473329
jasongreen25,nm0810619
joycegriffin98,nm1075323
donaldbutler24,nm2376938
carolyncampbell99,nm1082665
virginiawhite26,nm8928696
joycewashington71,nm3102689
bettyclark32,nm0794363
beverlyperry03,nm1082266
theresahill94,nm7868231
nicoleedwards97,nm0258673
joycemitchell48,nm1546686
roseharris67,nm0399427
lindareed72,nm3286200
justinnelson25,nm3286200
tinabutler51,nm0000563
tinalewis75,nm1043164
deniseross02,nm0001815
douglasbaker30,nm0794128
helenbryant08,nm0525972
joehernandez23,nm1486831
carloshenderson82,nm0122653
pamelabutler31,nm2916507
henrylopez81,nm10076475
melissaprice57,nm1674947
tinabailey27,nm0000703
randyhernandez98,nm0315640
judylong26,nm0656768
kathleenscott03,nm10280693
janicehernandez24,nm0644856
lindaalexander24,nm8743717
scottgriffin89,nm9427099
bobbyhernandez23,nm0525076
daniellong10,nm2074459
eugenewhite49,nm4086403
douglasprice98,nm2089454
margaretmartin15,nm1438482
bettythompson43,nm3041648
arthurhenderson87,nm0344894
jacquelinerobinson65,nm3933547
alanperez45,nm1713632
russellwilson70,nm3012604
lauraramirez66,nm0085359
loisprice42,nm1410940
jeremyramirez48,nm2017660
beverlyrussell24,nm5106831
antoniothompson91,nm3485889
susanalexander29,nm0799312
marilyncooper28,nm1561415
randybrooks48,nm3035239
markhoward12,nm0046541
elizabethrichardson22,nm0558548
patricklee53,nm0001664
carolynyoung88,nm6294201
nicolelewis94,nm3013596
elizabethbennett59,nm0343045
cynthiarogers43,nm0156345
williegarcia23,nm0661164
janicecox82,nm0001807
judywalker61,nm2443758
jasonpatterson06,nm0201903
carlossanchez47,nm0000531
ireneevans74,nm0863469
heathergarcia93,nm1836882
brianwhite54,nm3048050
phillipnelson71,nm0756203
craigsimmons53,nm3498991
stevewilson42,nm9862859
tinathomas66,nm0001628
billysanchez57,nm3116983
garyhayes02,nm1041146
billydavis86,nm0494078
joshualopez22,nm0783072
shirleycook89,nm0353717
patrickwatson57,nm0001233
waynehall70,nm0340284
rogermartinez97,nm0881420
victorrichardson36,nm2247245
ruthlopez73,nm0656335
