userID,movieID,lastWatched,likes
martinfoster14,tt0433416,2023-01-26,0
geraldwatson01,tt0441773,2016-11-12,0
bettykelly42,tt0111756,2002-06-25,0
jasontorres95,tt6495770,2010-12-28,0
deborahyoung31,tt5774060,2001-05-01,1
wandahoward52,tt0373051,2005-06-07,0
sandragray30,tt0120888,2020-01-06,1
tinapeterson39,tt1343092,2000-09-13,0
joshuawashington49,tt0466342,2005-01-17,1
helenrobinson85,tt1231580,2021-01-22,0
edwardbailey93,tt1135985,2012-10-16,1
willieprice40,tt1307068,2019-11-08,0
williediaz25,tt0763840,2009-03-23,0
scottperez39,tt0808244,2001-10-19,0
nicolegray64,tt11125620,2020-10-07,0
russelltaylor26,tt0307987,2005-08-23,1
kathrynrobinson28,tt1564367,2015-12-23,0
shirleywashington19,tt0360717,2008-09-27,1
joserobinson03,tt9592496,2015-09-06,0
charlesreed70,tt1009017,2013-09-10,1
kathleenbailey68,tt0265087,2003-05-15,0
heathergarcia93,tt0102609,2000-02-17,1
ernestking61,tt0104452,2014-10-01,0
jeanjohnson81,tt0390384,2002-01-07,0
ashleyphillips66,tt0174856,2007-01-25,1
rebeccaevans18,tt0205271,2003-03-27,0
jennifermiller87,tt0841046,2014-02-14,0
annieturner76,tt0804452,2015-07-11,0
helenprice71,tt12193804,2001-05-27,1
joanrichardson22,tt1667355,2011-04-22,1
georgewilson20,tt0111149,2020-09-15,0
cynthiacarter32,tt1280558,2015-05-02,0
sarahbrown68,tt0103759,2009-03-08,0
jackdavis33,tt0104409,2005-11-17,1
alicemurphy96,tt9026184,2005-02-23,1
ashleygonzalez26,tt1407084,2016-12-12,1
petermitchell47,tt1731141,2010-02-20,1
larrygonzales97,tt5197544,2012-03-23,1
cynthiabarnes81,tt2178941,2001-04-02,1
helencarter83,tt0294594,2016-08-26,0
nancygriffin32,tt2548396,2016-09-01,0
denisebrown77,tt0435653,2009-05-03,1
melissalopez42,tt0482571,2005-10-31,1
margaretharris75,tt3079380,2005-07-22,1
jamesjenkins43,tt2674426,2008-12-25,1
johnhayes35,tt5501104,2008-10-09,1
christopherwilson15,tt9100054,2016-09-30,0
toddmartinez30,tt3848892,2004-10-31,1
mildredcoleman01,tt0780504,2011-06-27,0
larrymiller92,tt0843326,2007-04-20,1
cherylreed61,tt0118929,2021-12-26,1
barbarawalker94,tt0113540,2018-05-23,0
jenniferscott94,tt1314655,2018-01-21,0
sarahmartinez88,tt4180560,2020-10-05,1
elizabethmorgan15,tt9411972,2020-06-14,0
joshuaedwards32,tt5910280,2013-01-11,0
jacquelinehenderson99,tt0378897,2022-07-05,0
billydavis86,tt0265632,2011-11-17,1
lawrencemartin71,tt0346723,2004-03-13,0
jeremybell40,tt1216475,2020-01-21,1
benjaminwilson16,tt0377062,2005-01-07,1
normasanchez42,tt1361835,2021-03-08,0
ericmartin78,tt0780516,2003-01-18,0
benjaminevans55,tt2403021,2012-08-22,0
catherinehoward13,tt1196956,2017-06-04,0
donnahill01,tt11204094,2006-01-29,1
nicolejackson36,tt0116075,2007-07-27,0
brandonalexander76,tt0456396,2019-08-10,1
andrewbell26,tt0109067,2011-04-15,1
joanjames09,tt0241527,2005-09-17,0
theresapatterson43,tt0369441,2001-01-17,0
ericedwards85,tt0105271,2003-01-06,0
williejohnson24,tt1324059,2021-04-02,0
dianedavis26,tt0814022,2020-11-28,1
dianawashington37,tt0130236,2015-02-09,1
timothylopez43,tt1616195,2013-06-04,0
mildredrogers74,tt2217859,2009-03-14,0
fredrichardson60,tt4082068,2002-06-07,1
pauldavis24,tt15301048,2013-12-09,0
karenrivera41,tt0100419,2013-10-17,1
chrisjenkins62,tt4972062,2010-05-17,1
walterlewis90,tt0109508,2012-06-04,0
emilyhill04,tt0222368,2023-03-17,1
teresasanchez74,tt13276352,2010-04-27,1
kevinhoward09,tt1068242,2000-01-18,0
melissahall60,tt1853614,2010-05-03,1
terryyoung25,tt1016301,2005-11-28,1
edwardprice70,tt0912593,2005-04-20,0
andreamoore14,tt9606374,2000-02-08,1
andrewharris40,tt4682804,2010-08-06,1
christopherreed37,tt3560686,2018-05-08,0
clarenceperez26,tt0460792,2018-08-04,1
theresathompson16,tt1486185,2017-01-11,0
teresacook88,tt0211443,2007-07-09,1
adamlopez75,tt5229228,2013-05-23,0
jeremyrussell48,tt0119142,2021-05-19,1
normamartinez07,tt1478964,2006-08-23,0
lawrencewilliams27,tt2315596,2018-09-07,0
carlreed88,tt1663662,2013-09-18,1
charlesphillips45,tt4432480,2016-05-02,0
garysimmons72,tt5895028,2012-02-10,1
michellediaz85,tt7056732,2005-03-19,0
joebailey02,tt0329717,2021-09-16,0
annierodriguez37,tt9531772,2022-06-02,1
joseflores49,tt7869070,2016-04-27,1
saramartin82,tt7838252,2017-09-08,0
benjaminrodriguez91,tt0107286,2016-02-24,1
margaretscott31,tt0104346,2011-04-22,0
martinlopez93,tt4777008,2008-03-02,0
ashleyharris87,tt8110652,2010-12-29,0
kathymoore59,tt0122933,2006-08-29,1
amyyoung37,tt0114563,2014-02-25,0
alanrobinson98,tt0775489,2020-12-20,0
albertcook53,tt0108333,2000-01-23,1
ruthjackson74,tt0103978,2011-01-14,1
danielparker62,tt5748448,2018-03-13,1
cynthiaanderson48,tt1972663,2002-09-14,1
robertkelly05,tt0110027,2001-12-20,1
judyevans17,tt0119381,2018-12-10,0
eugenekelly27,tt1029360,2019-11-29,1
amyjenkins13,tt0109813,2007-05-31,1
phylliswalker44,tt5287168,2022-12-30,0
rogergriffin75,tt0145531,2016-04-14,0
joanharris10,tt1640711,2001-12-31,1
paulabrown91,tt0116409,2001-11-16,1
garymurphy04,tt9100054,2005-05-27,1
louisnelson37,tt0301976,2009-06-12,0
haroldlee83,tt0384806,2014-05-07,1
mildredpowell79,tt1183251,2008-08-10,0
douglasanderson63,tt0118883,2004-03-24,1
jackmurphy62,tt0119715,2012-02-28,1
rebeccaclark05,tt0106677,2020-10-13,1
debraperez04,tt3628584,2022-12-01,1
judymitchell18,tt0944101,2008-12-25,0
craignelson97,tt0284363,2018-03-06,0
walterthomas58,tt1855401,2009-03-31,0
earlbrown87,tt0435670,2010-06-14,1
dianaphillips51,tt0243655,2008-10-25,0
joanharris10,tt0264323,2008-08-08,1
kennethmurphy76,tt0203755,2001-05-12,1
douglasbell46,tt0430651,2003-12-12,0
cynthiamiller69,tt0482571,2010-12-01,0
loistaylor35,tt0103110,2001-10-12,0
sandrasanchez65,tt7464188,2020-03-29,1
christopherward20,tt14598754,2010-12-31,1
lawrencejames28,tt1023481,2023-03-24,0
adamperez20,tt3416828,2021-08-11,0
brandonking88,tt6201292,2018-12-04,0
henrymartin66,tt0800080,2006-10-26,1
jeremygonzalez02,tt0120458,2002-03-03,0
arthurwalker58,tt2271563,2008-12-17,1
harrylopez59,tt3560686,2013-06-29,0
cherylreed61,tt0108185,2003-03-21,1
charlesparker11,tt6826438,2003-09-23,0
chrismoore95,tt1718903,2011-05-05,1
phylliscoleman57,tt1560139,2022-08-29,1
nicolelong41,tt1374992,2011-09-10,1
sharonlewis46,tt0479537,2011-02-19,0
johnevans10,tt14152756,2016-05-15,1
paulsimmons75,tt0099371,2009-05-30,0
tinaparker52,tt14439896,2015-03-02,1
georgebell88,tt3040964,2011-03-25,0
wayneparker13,tt1980929,2005-05-18,0
williejohnson24,tt10003008,2005-08-05,0
juliacollins05,tt0159365,2003-08-15,0
lindagonzalez77,tt1274300,2022-01-22,1
brucebarnes02,tt0478970,2002-03-17,0
williewhite43,tt4468634,2020-04-16,1
jeremythomas21,tt11291274,2012-04-07,1
pamelacarter92,tt0159097,2006-07-13,1
christinesmith26,tt10733228,2004-02-23,1
adambrooks81,tt0765476,2007-03-28,0
randywilson36,tt0156841,2011-01-20,0
lawrenceking63,tt3748528,2006-08-12,1
gloriaalexander82,tt8851668,2011-11-15,0
jacquelinehill13,tt7616148,2005-11-06,1
jacquelinestewart02,tt6571548,2012-12-10,0
louiscook97,tt13070038,2022-05-16,0
teresaross95,tt0247613,2010-11-21,0
pamelabarnes52,tt0114214,2016-01-14,0
craigthompson37,tt8001346,2014-11-03,0
craigwatson96,tt0200550,2015-12-20,1
annelong47,tt4009278,2019-09-14,1
carlosjohnson75,tt0118749,2001-04-12,0
sarabarnes59,tt0099871,2012-05-27,1
gregorymiller47,tt3179568,2014-01-19,1
irenerussell89,tt3320578,2015-07-06,1
judithcooper62,tt7653254,2013-03-13,1
sarahmurphy69,tt0118863,2020-10-11,0
ashleygarcia20,tt0319020,2021-04-03,0
christineking79,tt1068641,2020-04-21,0
edwardevans85,tt0300532,2020-01-25,1
brendapeterson39,tt0464041,2002-08-14,0
samuelthomas01,tt1895587,2017-12-30,1
ronaldramirez39,tt0304262,2005-10-21,0
tinaflores75,tt0974014,2008-02-18,0
karenflores60,tt0275022,2009-04-02,1
saraking92,tt9051908,2004-07-21,0
russelllong96,tt0256415,2022-07-21,0
bonnieking18,tt0242888,2003-09-04,1
markperez10,tt1152836,2010-05-26,1
josehoward68,tt1013860,2002-12-03,1
lawrencestewart99,tt0115644,2009-07-20,1
timothygonzales92,tt0790712,2019-03-12,0
kellykelly80,tt1298650,2001-02-10,1
anneallen79,tt0120004,2013-09-07,0
catherinebell43,tt1196948,2015-09-04,0
joshuajones04,tt0183523,2013-12-09,0
juliamartin88,tt5834262,2009-08-28,1
denisewright87,tt8004664,2005-06-13,1
rosehughes14,tt1788979,2012-03-20,1
dorothyreed05,tt4520364,2021-11-11,0
saradavis88,tt0293715,2001-01-25,0
joshuamartinez66,tt0818165,2010-06-21,0
carlosgarcia85,tt0485323,2011-04-02,1
pamelagonzales44,tt0142241,2013-01-18,0
louisgarcia34,tt3410834,2021-04-02,0
sarahpowell53,tt5057140,2005-11-05,1
theresadiaz34,tt0384806,2014-04-21,0
teresapeterson42,tt0443543,2020-04-13,1
deniserodriguez57,tt0100168,2019-06-17,0
angelaalexander20,tt0827503,2011-06-02,0
theresaanderson87,tt9806370,2004-08-04,0
williamhernandez95,tt2980592,2018-06-07,1
wandasanchez94,tt2290828,2002-04-28,0
rogersanchez94,tt3169770,2006-12-06,0
raymondpatterson57,tt0282599,2002-06-15,1
judithphillips09,tt1124052,2021-10-01,0
thomasramirez88,tt3305308,2011-02-10,0
scottparker52,tt0115639,2010-05-15,1
tammycampbell12,tt0120891,2020-06-24,0
lauracarter82,tt5918982,2012-04-24,0
jasongarcia84,tt1532958,2006-02-28,1
antoniobaker28,tt1151359,2022-11-29,0
johnnygonzales40,tt0167456,2010-09-23,0
harrywalker85,tt0325710,2011-04-10,1
harryfoster02,tt1653665,2007-11-11,0
joycewood91,tt0810819,2015-12-12,0
louisturner58,tt1582507,2018-07-11,1
jenniferbrown10,tt3554046,2006-11-18,1
markbennett29,tt8176054,2014-11-07,0
andrewbrooks96,tt0475937,2009-02-19,1
normaevans74,tt4266076,2001-07-31,1
williejames72,tt0282599,2001-01-13,0
robertbaker26,tt0119783,2002-08-08,1
billyjenkins27,tt0366551,2000-08-07,0
charlesflores19,tt11762434,2000-01-01,1
teresareed69,tt0120618,2011-08-15,1
anthonyward03,tt0387514,2012-09-22,0
jimmyallen86,tt0118073,2003-10-08,1
keithmartin39,tt4353996,2023-02-02,1
lawrencesimmons32,tt4255304,2005-05-01,0
toddcooper63,tt0350258,2000-02-17,1
evelynwashington63,tt0288477,2007-12-01,1
craigthomas12,tt0770828,2014-11-05,1
seangray91,tt6857376,2023-06-15,1
williamperry57,tt0409904,2004-01-07,1
shirleyevans41,tt1663321,2013-08-07,0
emilyalexander11,tt0101272,2008-09-28,0
joemartin15,tt7218518,2000-09-22,1
carlmiller56,tt0160484,2006-12-10,0
patriciacoleman02,tt0114852,2010-02-28,0
carolynmartin20,tt1946502,2004-10-21,1
williamhill84,tt1341167,2006-12-31,0
christopherpeterson63,tt5093026,2015-12-04,1
toddcooper63,tt8647400,2000-07-14,1
bobbymiller51,tt1434435,2002-03-08,1
seannelson67,tt0247199,2010-04-04,0
markjones92,tt1300851,2010-04-12,0
edwardcollins32,tt2381335,2020-05-04,1
haroldjones26,tt1430132,2007-04-27,0
henryking59,tt7394816,2010-01-17,0
ruthhill46,tt0105275,2008-07-05,1
annarivera69,tt4267026,2004-12-19,1
virginiaroberts14,tt2854926,2011-04-01,0
margaretanderson48,tt0322259,2013-01-12,0
arthurmartin52,tt6270534,2004-12-02,0
rachelgray77,tt3152624,2007-05-03,1
craigjackson79,tt0298203,2020-10-13,1
ericsimmons03,tt0117496,2003-11-12,1
larrymitchell40,tt3803860,2018-04-04,0
andrewmorris04,tt1473832,2007-10-16,1
janewatson25,tt11379988,2002-12-07,1
rogerbryant38,tt0318411,2012-07-17,0
fredgreen15,tt5431890,2003-01-20,1
richardmorgan71,tt0805184,2021-06-07,1
kathryntaylor76,tt4578118,2015-02-27,0
jackprice04,tt0120483,2003-04-23,1
lauramorgan90,tt10023022,2010-07-21,0
terryhenderson76,tt0151150,2007-01-29,0
christinanelson64,tt0382992,2018-02-02,1
joshuahill16,tt0120241,2007-09-07,1
louisbrown05,tt13651628,2007-09-17,1
virginiaedwards68,tt1263670,2003-02-02,0
janicerichardson25,tt0346631,2004-05-05,0
normacollins29,tt0118804,2001-08-17,1
elizabethadams88,tt5121816,2016-04-09,0
jeanmartin65,tt2199711,2018-01-24,1
michaelcarter34,tt2404461,2009-03-05,0
phylliscampbell26,tt0401815,2009-05-25,0
ashleywashington54,tt3495030,2011-02-02,0
loishall73,tt0101698,2022-08-20,1
teresasanchez74,tt5074352,2009-02-04,0
victorkelly17,tt0103919,2006-01-15,0
matthewlopez74,tt2246565,2017-09-25,1
christinagriffin76,tt0409345,2003-01-28,1
saradiaz37,tt1833673,2006-05-07,1
juanhoward83,tt0420223,2013-08-09,1
lindathomas80,tt1259528,2014-09-11,0
lauraallen85,tt3874544,2002-06-29,0
louismorgan55,tt1720182,2012-11-19,1
cherylalexander48,tt1634003,2011-01-16,0
chriscollins27,tt0449061,2007-05-20,0
royadams55,tt0390022,2003-05-28,0
amymorgan15,tt6320628,2016-01-01,0
beverlywright87,tt0181151,2005-03-05,1
theresacooper85,tt12383460,2010-05-23,0
normaramirez25,tt0431308,2017-01-23,0
stevenwilson24,tt1402488,2006-09-11,0
larryward20,tt7945440,2010-09-10,0
martinwhite93,tt0405094,2007-12-06,0
williamgonzales75,tt0837106,2020-11-08,0
ireneperez45,tt1403214,2022-02-18,0
jamesbailey70,tt0889573,2020-07-10,1
jessicadiaz17,tt1276419,2000-09-24,1
katherinediaz67,tt0970468,2008-04-17,1
evelynflores38,tt0271367,2010-03-10,1
sarahtaylor45,tt2226162,2011-05-05,1
joyceramirez31,tt5726086,2019-04-27,1
christinacollins60,tt0460890,2020-10-19,1
kimberlybell41,tt0362526,2003-07-03,1
ericcooper22,tt5895028,2016-06-01,0
bettybutler05,tt7897330,2013-10-29,1
kennethnelson92,tt8781414,2001-09-24,0
carlnelson81,tt0485976,2000-09-26,1
paulking97,tt1646987,2012-10-28,1
scottbarnes38,tt0302674,2003-06-09,1
carldavis03,tt9620288,2014-04-17,0
henrymartinez79,tt1183665,2001-08-25,0
amykelly43,tt0401855,2005-09-20,0
melissaphillips35,tt3923662,2015-07-26,0
earltorres41,tt11199410,2003-04-23,1
patrickedwards34,tt0259393,2016-07-17,1
alicewilson86,tt0306734,2019-06-08,1
terrygonzales57,tt4104054,2017-02-21,0
frankadams51,tt1212436,2015-06-17,0
nicolerivera97,tt2592614,2014-09-22,0
clarencegreen36,tt2187115,2005-07-24,0
sarahbaker84,tt0218619,2012-08-27,1
lisawashington37,tt3612126,2000-12-22,1
wandamartin60,tt0114709,2018-07-02,0
kellywashington22,tt0119978,2010-02-16,0
sarahmartin25,tt0105466,2014-04-03,1
alicewood38,tt0120667,2008-02-23,1
phyllisbennett04,tt1571234,2021-05-12,1
stevenlong68,tt0808151,2006-07-19,1
cheryljackson50,tt0337692,2008-09-23,0
cherylperry19,tt0131646,2015-11-10,1
kennethharris61,tt0272152,2006-02-26,0
randymorris78,tt0108394,2020-11-25,0
kathleenbrown14,tt0236493,2013-07-18,0
marilynbennett07,tt0285742,2015-04-15,0
samuelprice56,tt11080108,2009-02-06,1
jenniferking73,tt0432637,2012-04-18,1
charlestorres28,tt4981966,2003-05-01,1
dorothylong69,tt0418362,2014-11-20,1
andrewwatson50,tt0105812,2004-02-23,1
randybrooks48,tt8110330,2016-06-04,0
michellemartin04,tt2709768,2004-03-28,0
elizabeththomas83,tt0107978,2021-10-09,0
lillianjames26,tt6772802,2023-06-01,1
davidbryant11,tt2967286,2023-04-04,0
louiseperez57,tt1456661,2009-08-01,1
johnnygarcia92,tt1124039,2014-06-18,1
roberttaylor59,tt0893412,2017-04-24,0
michellegreen87,tt1055292,2019-06-03,0
stevenjohnson03,tt1401113,2014-07-19,0
garyross96,tt0356721,2016-10-01,0
chrispeterson95,tt1567448,2014-01-24,1
mariemartin61,tt0332280,2018-05-21,1
randylopez08,tt0453729,2017-05-14,0
johnnygonzalez14,tt0438859,2018-02-16,1
juliegray05,tt4924942,2004-11-23,1
loiswilson42,tt7653254,2016-06-17,1
jerrylopez86,tt1411697,2009-03-05,0
benjaminperez77,tt2467046,2000-11-22,0
annerussell22,tt11541872,2000-09-25,1
kathypowell77,tt1020558,2000-01-29,1
annebutler16,tt4662420,2015-05-17,1
kimberlygarcia68,tt0114194,2007-12-28,1
anneyoung19,tt1945084,2005-10-27,1
jeremycox83,tt10919240,2001-05-31,1
carlosparker80,tt3082854,2015-10-26,1
gregorygarcia57,tt0431308,2002-04-13,1
franceshoward76,tt0114671,2014-01-26,1
ashleyevans79,tt0120265,2019-07-24,0
cherylsanchez96,tt5096470,2018-12-28,0
jasonking64,tt4104022,2015-10-27,1
susanmorris24,tt7294534,2009-02-06,0
walterstewart74,tt2358911,2009-08-30,1
annethompson23,tt1284575,2013-03-01,0
jesseclark22,tt1408253,2017-04-21,0
ronaldjenkins06,tt0445990,2009-09-14,0
brendalewis80,tt5789976,2011-08-21,0
shirleyadams36,tt7363076,2000-11-03,1
normarivera03,tt1191111,2019-06-27,1
phillipalexander20,tt1655420,2014-09-09,0
kathleenmartinez24,tt5329376,2011-08-09,0
juanpowell04,tt0262432,2012-10-22,1
patrickrogers56,tt2714900,2000-11-30,1
sarahcampbell63,tt1032815,2007-04-04,0
henrybrooks70,tt1220198,2000-02-22,1
janicebaker04,tt3672840,2017-03-26,0
stevegonzales44,tt6288124,2016-11-27,1
harryyoung33,tt1795702,2016-04-15,1
kathygonzalez29,tt0218553,2005-09-17,0
williamross25,tt0110216,2002-01-28,0
joshuajenkins83,tt3014284,2013-08-31,0
clarencebryant23,tt4648786,2020-08-31,0
joshuacox86,tt0424095,2004-01-15,1
rogerhayes09,tt0870154,2017-05-01,1
jerryprice71,tt3147312,2006-11-26,1
waltergreen28,tt0472043,2020-01-16,0
amandadiaz91,tt1129445,2019-06-02,0
geraldreed26,tt1477715,2014-10-13,1
peterwilliams06,tt0978649,2015-05-16,1
seanhayes66,tt1220198,2006-04-06,0
kathystewart37,tt0104070,2016-12-05,0
tinarussell99,tt0382077,2005-04-23,0
ronaldcampbell51,tt0395585,2020-03-21,0
steveramirez63,tt0251160,2012-05-26,1
stevekelly56,tt0101698,2022-10-05,1
christopherhughes94,tt0289635,2007-05-20,0
doriscooper94,tt3830162,2021-01-21,1
helennelson02,tt4114744,2014-08-24,0
kathrynjenkins81,tt10483386,2011-06-15,1
samuelallen40,tt1193516,2007-03-30,1
christopherperry95,tt0762107,2018-09-06,1
deborahwashington52,tt2509850,2010-03-08,1
anneramirez00,tt0427944,2011-12-14,1
briancooper75,tt1930546,2014-10-11,1
rogerross01,tt0490086,2015-04-09,1
martinwhite93,tt0337692,2006-12-27,1
margaretbaker05,tt0918940,2020-02-13,1
kathytaylor68,tt3704428,2016-08-16,1
shawnrivera52,tt1073498,2011-08-16,0
earldiaz15,tt0165546,2018-03-15,0
robinturner12,tt2185022,2012-05-26,0
terryevans84,tt0364517,2004-06-24,1
randyrussell13,tt1754730,2017-03-26,0
jacquelinelopez84,tt0395125,2008-04-19,0
janestewart08,tt0119142,2019-11-08,0
dianascott82,tt0405296,2017-08-31,0
cynthiagonzalez14,tt0448157,2004-05-24,0
barbaragarcia23,tt1092011,2008-11-20,0
aaronlee48,tt6348138,2013-06-02,0
paulasanchez41,tt0105695,2010-02-04,1
benjaminscott55,tt4600952,2017-12-22,1
joshuadavis56,tt1014762,2005-10-07,1
dianeallen17,tt2386237,2011-08-21,0
kennethjenkins42,tt5164438,2021-11-26,1
carolynflores83,tt1137450,2016-09-04,0
janicerichardson25,tt1512235,2000-06-17,0
robinturner12,tt0463392,2016-09-17,1
carlking79,tt4257926,2019-01-04,1
ashleyrussell13,tt0418647,2011-04-19,0
jasonscott26,tt4575328,2002-02-04,1
louisehenderson13,tt0102536,2001-09-10,1
kathrynclark39,tt0335121,2000-09-10,1
arthuranderson17,tt1506999,2021-12-17,1
karenbrown50,tt1418646,2010-12-10,0
michaelbryant15,tt0384286,2013-07-10,0
cherylsanders29,tt11278476,2018-09-03,0
dorisrobinson40,tt1024715,2001-02-03,0
gregoryroberts56,tt0108592,2013-07-09,1
beverlyharris03,tt0315543,2009-01-14,1
douglasgriffin16,tt4383594,2012-10-12,0
tammygarcia74,tt0104348,2014-06-22,0
ralphstewart75,tt8745960,2019-02-19,0
virginiapatterson82,tt0118556,2008-04-26,0
juanross49,tt15006566,2018-11-28,0
waynehughes57,tt0366943,2002-12-20,0
karenmartin57,tt6436726,2007-02-07,0
juliaflores49,tt0986263,2011-12-07,1
haroldpeterson37,tt7825208,2018-04-11,1
williammoore69,tt6708668,2016-08-02,0
richardbell54,tt0119173,2015-01-26,0
normagriffin49,tt3521134,2023-02-15,0
kathleenbell82,tt7616798,2002-08-29,1
andrewturner00,tt7798634,2007-08-31,0
elizabethroberts18,tt4651410,2003-10-27,1
albertalexander74,tt0770802,2016-09-16,1
stephentaylor03,tt2771372,2010-01-31,0
sharonsanders66,tt0101414,2010-06-17,0
georgemartinez82,tt0101765,2006-06-29,0
marybennett86,tt1618442,2019-01-30,1
dianecollins84,tt1270262,2020-07-26,1
marieward96,tt1274586,2017-06-01,1
danielfoster76,tt1368116,2008-10-31,0
toddmiller39,tt0425637,2017-10-24,1
tammyhenderson18,tt0369610,2008-07-25,0
randybryant96,tt1173687,2017-06-04,0
andreaross80,tt0117589,2003-03-17,0
bonnieedwards33,tt7347846,2003-09-13,1
christopherthomas25,tt1390535,2021-01-26,1
howardhenderson93,tt0273923,2000-04-15,1
josehill77,tt21819228,2001-04-20,0
sharonrivera45,tt1542344,2003-05-31,0
andrewclark88,tt0205177,2019-10-22,0
pamelaprice29,tt9115530,2015-12-31,0
andrewstewart64,tt1292566,2019-07-06,0
victorpeterson05,tt0310203,2007-09-21,1
stevegray22,tt0454848,2021-12-31,0
jamesjackson10,tt1095217,2018-01-23,1
sarahgreen65,tt7144666,2009-11-06,1
carolrussell14,tt14641788,2022-03-25,1
mariejones68,tt0106965,2014-01-18,1
lindawatson41,tt0951335,2002-12-15,1
jasonmitchell61,tt1702439,2012-02-03,1
sarahwalker97,tt2582802,2018-05-14,0
russellbrown42,tt0429573,2015-02-15,1
judyrichardson97,tt0247196,2019-02-22,0
jeremyhughes01,tt1708532,2008-06-05,1
matthewhall88,tt0217756,2010-11-05,1
eugenebaker58,tt1428538,2018-10-19,1
jamesrobinson15,tt0412922,2020-07-28,0
mildrededwards58,tt2070776,2004-11-28,0
jonathanwatson04,tt0398286,2012-04-21,1
gregorycampbell12,tt0339412,2016-10-23,0
victorhoward44,tt2481498,2023-05-22,1
peterfoster51,tt0385307,2015-10-27,0
margaretharris75,tt7983894,2007-09-04,0
adamwashington39,tt0110516,2007-07-14,0
bobbypeterson69,tt11804152,2008-02-14,0
charlesmiller31,tt0159097,2009-03-19,1
lawrencegray50,tt0457495,2013-10-11,0
ronaldprice11,tt0420087,2006-08-16,0
richardgray76,tt3742378,2006-04-02,1
deborahmartin01,tt0109369,2003-12-01,1
brendajohnson82,tt1174730,2004-12-26,0
kellywhite42,tt1023481,2022-10-06,1
ernestking61,tt0243585,2020-02-05,1
andreahernandez07,tt1107860,2010-12-07,1
kimberlythomas35,tt6574146,2014-11-09,0
elizabethbutler69,tt1800741,2016-12-18,0
earlmiller97,tt0249241,2015-03-08,0
arthurwashington64,tt0135007,2015-07-31,1
barbarascott87,tt1010271,2004-11-20,1
kimberlyjames37,tt0099277,2003-10-19,0
beverlydiaz03,tt0267248,2006-04-15,0
christinasimmons46,tt4935334,2006-11-05,0
ryantaylor78,tt6499752,2000-02-12,0
harryhernandez68,tt7214762,2020-03-12,0
patriciapeterson19,tt0103924,2001-07-02,1
sharonthomas72,tt0119567,2009-12-26,1
christinagray78,tt1530983,2007-06-11,1
margaretmitchell78,tt4975920,2008-12-03,1
timothyreed96,tt0108255,2020-09-23,0
jessicacollins53,tt0217630,2019-03-06,1
donaldnelson70,tt0101985,2016-11-03,1
victormorgan13,tt0142233,2012-10-01,1
dorothyallen61,tt3332064,2021-06-27,1
kathleenbaker07,tt2166214,2000-12-05,1
franceskelly40,tt0238112,2014-03-09,1
